Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio
Control_DLPFC_vs_NAC,WikiPathways,WP_LIPID_METABOLISM_PATHWAY,0.9153637918085173,0.999997399575947,6/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_TLR4_SIGNALING_AND_TOLERANCE,0.9153637918085173,0.999997399575947,6/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING,0.9197184595741602,0.999997399575947,11/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_BENZOAPYRENE_METABOLISM,0.9426410318229588,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1,0.9426410318229588,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_NEOLACTO_SERIES_SPHINGOLIPID_METABOLISM,0.9426410318229588,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,0.9444440430300247,0.999997399575947,5/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_NAD_METABOLISM_IN_ONCOGENEINDUCED_SENESCENCE_AND_MITOCHONDRIAL_DYSFUNCTIONASSOCIATED_SENESCENCE,0.9444440430300247,0.999997399575947,5/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,0.9444440430300247,0.999997399575947,5/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_LIPID_METABOLISM_IN_SENESCENT_CELLS,0.9504150183023033,0.999997399575947,7/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS,0.9570269008603078,0.999997399575947,9/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_FOLATE_METABOLISM,0.9622490791936344,0.999997399575947,19/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_FEMALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM,0.9833012097341141,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION,0.9833012097341141,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_CHOLESTEROL_METABOLISM_WITH_BLOCH_AND_KANDUTSCHRUSSELL_PATHWAYS,0.9895499564331086,0.999997399575947,17/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS,0.9898091239845986,0.999997399575947,4/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.9934471380481981,0.999997399575947,18/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,0.9934471380481981,0.999997399575947,18/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS_MODULATION_BY_HSP70,0.9954321794042159,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,0.9954321794042159,0.999997399575947,3/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_SARSCOV2_INNATE_IMMUNITY_EVASION_AND_CELLSPECIFIC_IMMUNE_RESPONSE,0.9961279562121137,0.999997399575947,12/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,0.9978064654732652,0.999997399575947,15/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.9984383289602838,0.999997399575947,2/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS,0.9985826381840135,0.999997399575947,23/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_OXIDATIVE_PHOSPHORYLATION,0.9988075606601227,0.999997399575947,6/2625
Control_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.999997399575947,0.999997399575947,23/2625
OUD_DLPFC_vs_NAC,KEGG,Apoptosis - multiple species,0.3495606962025296,0.9999974882398853,11/2402
OUD_DLPFC_vs_NAC,KEGG,Ascorbate and aldarate metabolism,0.38027627790350005,0.9999974882398853,5/2402
OUD_DLPFC_vs_NAC,KEGG,Thiamine metabolism,0.38027627790350005,0.9999974882398853,5/2402
OUD_DLPFC_vs_NAC,KEGG,Phenylalanine metabolism,0.3988373763665142,0.9999974882398853,10/2402
OUD_DLPFC_vs_NAC,KEGG,Linoleic acid metabolism,0.3988373763665142,0.9999974882398853,10/2402
OUD_DLPFC_vs_NAC,KEGG,"Alanine, aspartate and glutamate metabolism",0.4039480758858395,0.9999974882398853,15/2402
OUD_DLPFC_vs_NAC,KEGG,Drug metabolism - cytochrome P450,0.4039480758858395,0.9999974882398853,15/2402
OUD_DLPFC_vs_NAC,KEGG,Folate transport and metabolism,0.4039480758858395,0.9999974882398853,15/2402
OUD_DLPFC_vs_NAC,KEGG,Cortisol synthesis and secretion,0.4336933605656579,0.9999974882398853,29/2402
OUD_DLPFC_vs_NAC,KEGG,Glutathione metabolism,0.4426084644541227,0.9999974882398853,19/2402
OUD_DLPFC_vs_NAC,KEGG,Tryptophan metabolism,0.4475961663714082,0.9999974882398853,14/2402
OUD_DLPFC_vs_NAC,KEGG,Fatty acid metabolism,0.4475961663714082,0.9999974882398853,14/2402
OUD_DLPFC_vs_NAC,KEGG,Axon guidance,0.4521817845444993,0.9999974882398853,81/2402
OUD_DLPFC_vs_NAC,KEGG,Nitrogen metabolism,0.4531815630154701,0.9999974882398853,9/2402
OUD_DLPFC_vs_NAC,KEGG,Central carbon metabolism in cancer,0.4650940346061607,0.9999974882398853,28/2402
OUD_DLPFC_vs_NAC,KEGG,Glyoxylate and dicarboxylate metabolism,0.5125107051314735,0.9999974882398853,8/2402
OUD_DLPFC_vs_NAC,KEGG,Fructose and mannose metabolism,0.542628694285749,0.9999974882398853,12/2402
OUD_DLPFC_vs_NAC,KEGG,alpha-Linolenic acid metabolism,0.5764777319362016,0.9999974882398853,7/2402
OUD_DLPFC_vs_NAC,KEGG,Adipocytokine signaling pathway,0.598143428865471,0.9999974882398853,24/2402
OUD_DLPFC_vs_NAC,KEGG,Histidine metabolism,0.6452207771864371,0.9999974882398853,10/2402
OUD_DLPFC_vs_NAC,KEGG,Carbon metabolism,0.6526247688444676,0.9999974882398853,31/2402
OUD_DLPFC_vs_NAC,KEGG,Metabolism of xenobiotics by cytochrome P450,0.6586409680337016,0.9999974882398853,18/2402
OUD_DLPFC_vs_NAC,KEGG,Arachidonic acid metabolism,0.6998519867507297,0.9999974882398853,21/2402
OUD_DLPFC_vs_NAC,KEGG,Propanoate metabolism,0.7149298603830326,0.9999974882398853,5/2402
OUD_DLPFC_vs_NAC,KEGG,Chemokine signaling pathway,0.7370646095009872,0.9999974882398853,66/2402
OUD_DLPFC_vs_NAC,KEGG,Pyrimidine metabolism,0.7690840035407579,0.9999974882398853,15/2402
OUD_DLPFC_vs_NAC,KEGG,Butanoate metabolism,0.8003623257527501,0.9999974882398853,7/2402
OUD_DLPFC_vs_NAC,KEGG,Ether lipid metabolism,0.8242930613445332,0.9999974882398853,17/2402
OUD_DLPFC_vs_NAC,KEGG,Taurine and hypotaurine metabolism,0.8480172267738018,0.9999974882398853,6/2402
OUD_DLPFC_vs_NAC,KEGG,2-Oxocarboxylic acid metabolism,0.8480172267738018,0.9999974882398853,6/2402
OUD_DLPFC_vs_NAC,KEGG,Intestinal immune network for IgA production,0.8656511059234052,0.9999974882398853,19/2402
OUD_DLPFC_vs_NAC,KEGG,Retinol metabolism,0.8766089468621947,0.9999974882398853,15/2402
OUD_DLPFC_vs_NAC,KEGG,Cholesterol metabolism,0.878328775801241,0.9999974882398853,22/2402
OUD_DLPFC_vs_NAC,KEGG,Nicotinate and nicotinamide metabolism,0.9198217492339562,0.9999974882398853,13/2402
OUD_DLPFC_vs_NAC,KEGG,Glycerophospholipid metabolism,0.9216128889481876,0.9999974882398853,30/2402
OUD_DLPFC_vs_NAC,KEGG,Complement and coagulation cascades,0.9632096193397334,0.9999974882398853,29/2402
OUD_DLPFC_vs_NAC,KEGG,Galactose metabolism,0.9635659479812911,0.9999974882398853,5/2402
OUD_DLPFC_vs_NAC,KEGG,Amino sugar and nucleotide sugar metabolism,0.9656249911989612,0.9999974882398853,10/2402
OUD_DLPFC_vs_NAC,KEGG,Apoptosis,0.9768440731119367,0.9999974882398853,40/2402
OUD_DLPFC_vs_NAC,KEGG,Autoimmune thyroid disease,0.9898381367249269,0.9999974882398853,7/2402
OUD_DLPFC_vs_NAC,KEGG,Starch and sucrose metabolism,0.991283217689994,0.9999974882398853,9/2402
OUD_DLPFC_vs_NAC,KEGG,Fluid shear stress and atherosclerosis,0.9986995513289734,0.9999974882398853,45/2402
OUD_DLPFC_vs_NAC,KEGG,Cytokine-cytokine receptor interaction,0.9999342763482397,0.9999974882398853,88/2402
OUD_DLPFC_vs_NAC,KEGG,Viral protein interaction with cytokine and cytokine receptor,0.9999974882398853,0.9999974882398853,19/2402
OUD_DLPFC_vs_NAC,GO_CC,neurotransmitter receptor complex,0.46404206491329647,0.9999975504940561,24/5358
OUD_DLPFC_vs_NAC,GO_CC,cytoplasmic stress granule,0.4657454982588106,0.9999975504940561,19/5358
OUD_DLPFC_vs_NAC,GO_CC,axonemal A tubule inner sheath,0.5047087423420168,0.9999975504940561,18/5358
OUD_DLPFC_vs_NAC,GO_CC,ionotropic glutamate receptor complex,0.5338698598605405,0.9999975504940561,22/5358
OUD_DLPFC_vs_NAC,GO_CC,axonal growth cone,0.5449965720627379,0.9999975504940561,17/5358
OUD_DLPFC_vs_NAC,GO_CC,astrocyte projection,0.5908062014824329,0.9999975504940561,7/5358
OUD_DLPFC_vs_NAC,GO_CC,inhibitory synapse,0.657316152249562,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,ribbon synapse,0.657316152249562,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,dopaminergic synapse,0.657316152249562,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,synapse-associated extracellular matrix,0.657316152249562,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,apical dendrite,0.7125938689221238,0.9999975504940561,9/5358
OUD_DLPFC_vs_NAC,GO_CC,NMDA selective glutamate receptor complex,0.7260820915791799,0.9999975504940561,5/5358
OUD_DLPFC_vs_NAC,GO_CC,perineuronal net,0.7952033772519905,0.9999975504940561,4/5358
OUD_DLPFC_vs_NAC,GO_CC,glycinergic synapse,0.7952033772519905,0.9999975504940561,4/5358
OUD_DLPFC_vs_NAC,GO_CC,paranode region of axon,0.8113522092306825,0.9999975504940561,7/5358
OUD_DLPFC_vs_NAC,GO_CC,cholinergic synapse,0.8568460045509492,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,"asymmetric, glutamatergic, excitatory synapse",0.8568460045509492,0.9999975504940561,6/5358
OUD_DLPFC_vs_NAC,GO_CC,symmetric synapse,0.897996939903225,0.9999975504940561,5/5358
OUD_DLPFC_vs_NAC,GO_CC,dendrite terminus,0.897996939903225,0.9999975504940561,5/5358
OUD_DLPFC_vs_NAC,GO_CC,immunological synapse,0.986975462181489,0.9999975504940561,13/5358
OUD_DLPFC_vs_NAC,GO_CC,stress fiber,0.9897611657924023,0.9999975504940561,27/5358
DLPFC_OUD_vs_Control,C8_CellType,FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON,0.9556140563323807,0.9999981970777737,1/286
DLPFC_OUD_vs_Control,C8_CellType,DESCARTES_FETAL_CEREBRUM_ASTROCYTES,0.9633199558260523,0.9999981970777737,3/286
DLPFC_OUD_vs_Control,C8_CellType,DESCARTES_FETAL_LUNG_VISCERAL_NEURONS,0.9730611198666771,0.9999981970777737,2/286
DLPFC_OUD_vs_Control,C8_CellType,DESCARTES_FETAL_PANCREAS_ENS_NEURONS,0.9839893657894941,0.9999981970777737,1/286
DLPFC_OUD_vs_Control,C8_CellType,ZHONG_PFC_C3_MICROGLIA,0.9953923840977921,0.9999981970777737,3/286
OUD_DLPFC_vs_NAC,WikiPathways,WP_COMPLEMENT_SYSTEM_IN_NEURONAL_DEVELOPMENT_AND_PLASTICITY,0.05557559198130202,0.9999983903329541,42/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_OPIOID_RECEPTOR_PATHWAYS,0.05671776435068515,0.9999983903329541,22/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS,0.05746764526294488,0.9999983903329541,14/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ENTEROCYTE_CHOLESTEROL_METABOLISM,0.07918679658769955,0.9999983903329541,20/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_COMPLEMENT_ACTIVATION,0.10611024735868417,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CELL_LINEAGE_MAP_FOR_NEURONAL_DIFFERENTIATION,0.12397687959108207,0.9999983903329541,68/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_COMMON_PATHWAYS_UNDERLYING_DRUG_ADDICTION,0.15121582833226627,0.9999983903329541,16/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY,0.15121582833226627,0.9999983903329541,16/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_INTERACTIONS_BETWEEN_LOXL4_AND_OXIDATIVE_STRESS_PATHWAY,0.19580337357946065,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PURINE_METABOLISM_AND_RELATED_DISORDERS,0.19580337357946065,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_AMINO_ACID_METABOLISM,0.23937377926767747,0.9999983903329541,24/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GLYCOSPHINGOLIPID_METABOLISM,0.24013067404497548,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_HOSTPATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_APOPTOSIS,0.24013067404497548,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NEUROTRANSMITTER_DISORDERS,0.24013067404497548,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CHOLESTEROL_METABOLISM,0.24941306644985872,0.9999983903329541,34/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR,0.2784002635870187,0.9999983903329541,12/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,0.2944727224238314,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_EICOSANOID_METABOLISM_VIA_CYTOCHROME_P450_MONOOXYGENASES_PATHWAY,0.2944727224238314,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.2944727224238314,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PTDINS45P2_IN_CYTOKINESIS_PATHWAY,0.2944727224238314,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,0.32183744547713494,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,0.32183744547713494,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_AMINO_ACID_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CLASSICAL_PATHWAY_OF_STEROIDOGENESIS_WITH_GLUCOCORTICOID_AND_MINERALOCORTICOID_METABOLISM,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DOPAMINE_METABOLISM,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GABA_METABOLISM_AKA_GHB,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NEOLACTO_SERIES_SPHINGOLIPID_METABOLISM,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PURINE_METABOLISM,0.3610875255489233,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_OXIDATIVE_DAMAGE_RESPONSE,0.36465001538036873,0.9999983903329541,20/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,0.37064926553920846,0.9999983903329541,10/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_VITAMIN_A_AND_CAROTENOID_METABOLISM,0.39226336327584016,0.9999983903329541,24/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,0.4110945780183094,0.9999983903329541,42/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TRYPTOPHAN_METABOLISM,0.4250436691274432,0.9999983903329541,9/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,0.42685376689759724,0.9999983903329541,23/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CHRONIC_HYPERGLYCEMIA_IMPAIRMENT_OF_NEURON_FUNCTION,0.44117261187880596,0.9999983903329541,18/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_LIPID_METABOLISM_PATHWAY,0.48504883403068455,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,0.48504883403068455,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_AXON_GUIDANCE,0.4955328143093556,0.9999983903329541,30/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,0.5150881473599171,0.9999983903329541,25/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE,0.5504217773035813,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_METABOLISM_OF_SPHINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS,0.5504217773035813,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_MELATONIN_METABOLISM_AND_EFFECTS,0.5607419458727756,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CLOCKCONTROLLED_AUTOPHAGY_IN_BONE_METABOLISM,0.5689079035943032,0.9999983903329541,32/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.6147083658495767,0.9999983903329541,10/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DOPAMINERGIC_NEUROGENESIS,0.6154379148149964,0.9999983903329541,14/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS_MODULATION_BY_HSP70,0.6205250126969644,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,0.6205250126969644,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DISORDERS_OF_FRUCTOSE_METABOLISM,0.6205250126969644,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,0.6205250126969644,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CHEMOKINE_SIGNALING,0.6364069988569608,0.9999983903329541,59/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5122,0.6582279614776618,0.9999983903329541,17/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_IRON_METABOLISM_DISORDERS,0.6698184852744987,0.9999983903329541,9/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_LIPID_METABOLISM_IN_SENESCENT_CELLS,0.6698184852744987,0.9999983903329541,9/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_APOE_AND_MIR146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS,0.6941615411743802,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_COMPLEMENTMEDIATED_INFLAMMATION_OF_PULMONARY_ALVEOLUS_IN_COVID19_HYPOTHETICAL_PATHWAY,0.6941615411743802,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_FEMALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM,0.6941615411743802,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION,0.6941615411743802,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_REGULATION_OF_APOPTOSIS_BY_PARATHYROID_HORMONERELATED_PROTEIN,0.72506949364365,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS,0.7445160826367703,0.9999983903329541,30/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ONECARBON_METABOLISM,0.7515631971583726,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ALANINE_AND_ASPARTATE_METABOLISM,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_BENZOAPYRENE_METABOLISM,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GLUCOSE_METABOLISM_IN_TRIPLENEGATIVE_BREAST_CANCER_CELLS,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GLYOXYLATE_METABOLISM,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NEUROINFLAMMATION,0.769355712429397,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT,0.7792270787587194,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_IRON_METABOLISM_IN_PLACENTA,0.7792270787587194,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS,0.7792270787587194,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TLR4_SIGNALING_AND_TOLERANCE,0.7792270787587194,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_OXIDATIVE_PHOSPHORYLATION,0.7945964324389143,0.9999983903329541,10/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_QUERCETIN_AND_NFKB_AP1_INDUCED_APOPTOSIS,0.8308347188771134,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS,0.8308347188771134,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_SPHINGOLIPID_METABOLISM_IN_SENESCENCE,0.8351488435492638,0.9999983903329541,9/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING,0.8436845037627823,0.9999983903329541,12/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING,0.8533252478237368,0.9999983903329541,15/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,0.8745011763556936,0.9999983903329541,11/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CONTROL_OF_IMMUNE_TOLERANCE_BY_VASOACTIVE_INTESTINAL_PEPTIDE,0.8782528623679182,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ESTROGEN_METABOLISM_WP697,0.8782528623679182,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_GLUTATHIONE_METABOLISM,0.8782528623679182,0.9999983903329541,5/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_PROSTAGLANDIN_AND_LEUKOTRIENE_METABOLISM_IN_SENESCENCE_WP5321,0.8857868833688348,0.9999983903329541,17/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS,0.9021795206402686,0.9999983903329541,10/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARSCOV2,0.9055947773605479,0.9999983903329541,7/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_ESTROGEN_METABOLISM_WP5276,0.9197440549394309,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_RESOLVIN_E1_AND_RESOLVIN_D1_SIGNALING_DECREASE_INFLAMMATION,0.9197440549394309,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_TAMOXIFEN_METABOLISM,0.9197440549394309,0.9999983903329541,4/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_OXIDATIVE_STRESS_RESPONSE,0.9241950678204134,0.9999983903329541,12/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_COMPLEMENT_AND_COAGULATION_CASCADES,0.9295746899090513,0.9999983903329541,21/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_DENGUE2_INTERACTIONS_WITH_COMPLEMENT_AND_COAGULATION_CASCADES,0.9295746899090513,0.9999983903329541,21/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_RETINOL_METABOLISM,0.9340499991139009,0.9999983903329541,6/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_APOPTOSIS_MODULATION_AND_SIGNALING,0.9429716638068277,0.9999983903329541,33/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_EICOSANOID_METABOLISM_VIA_LIPOOXYGENASES_LOX,0.9469188607856347,0.9999983903329541,8/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_NAD_METABOLISM,0.9536264584540419,0.9999983903329541,3/2675
OUD_DLPFC_vs_NAC,WikiPathways,WP_CALCIUM_MEDIATED_TCELL_APOPTOSIS_INVOLVED_IN_INCLUSION_BODY_MYOSITIS,0.9572831015192601,0.9999983903329541,5/2675
