gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
STRAP,-0.0017147069558522542,0.0017147069558522542,0.9263429785852262,0.001588406748884983,1674.0,40.0,450.0,0.8954309644352771,0.9975623476467279,0.971935745984124,-0.24633071400318407,0.8054262359652291,0.9999999507392006,False,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
SCFD2,0.004341063069066881,0.004341063069066881,0.3655530637940412,0.0015868889050205616,402.0,3925.0,451.0,0.9749359334958435,0.7547346709169322,0.9718732420776298,0.7151810516289543,0.4744971759458374,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
LINC02283,0.0021230790323547456,0.0021230790323547456,0.746496955621997,0.0015848720341977128,1291.0,196.0,452.0,0.919369960622539,0.9878117382336395,0.9718107381711357,0.3630181163610385,0.7165913512586717,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
FAU,-0.004280762560545949,0.004280762560545949,0.3695379853328724,0.001581904372312538,411.0,3826.0,453.0,0.9743733983373961,0.7609225576598537,0.9717482342646415,-0.6537591079194848,0.5132670155222465,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
PRR16,-0.0041311768154049565,0.0041311768154049565,0.38198423113288155,0.0015780443995064483,446.0,3573.0,454.0,0.9721857616101006,0.7767360460028752,0.9716857303581474,-0.6300084612912163,0.5286890483113402,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
PLXNA2,0.0029167128473211374,0.0029167128473211374,0.5410035163457082,0.001577951906571438,812.0,1189.0,455.0,0.9493093318332396,0.9257453590849428,0.9716232264516532,0.489028226975154,0.6248217131063976,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
CXCL12,0.001900363101749708,0.001900363101749708,0.8295225325558334,0.0015763940129390767,1471.0,94.0,456.0,0.9081192574535908,0.9941871366960435,0.971560722545159,0.3276561414529319,0.7431716682817566,0.9999999507392006,False,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
CRADD,0.005218872101053402,0.005218872101053402,0.30201828256995283,0.0015761947889123898,284.0,5434.0,457.0,0.9823113944621539,0.6604162760172511,0.9714982186386649,0.8545561779564224,0.39279689646498817,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
USP53,-0.003616151041448419,0.003616151041448419,0.4346781019805675,0.0015718616711718513,556.0,2579.0,458.0,0.9653103318957434,0.8388649290580661,0.9714357147321707,-0.5482346589134383,0.5835307867110413,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
CREG2,-0.0025112483812133575,0.0025112483812133575,0.6232119069969543,0.0015650398925989909,1016.0,617.0,459.0,0.9365585349084318,0.9614975935996,0.9713732108256766,-0.37280248376103936,0.7092954541319352,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
MALAT1,-0.005725777110593193,0.005725777110593193,0.2725040680401863,0.0015602975553280288,221.0,6252.0,460.0,0.9862491405712857,0.6092880805050316,0.9713107069191824,-0.8831929347759808,0.37713203826492014,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
DCLK1,-0.008767541114834073,0.008767541114834073,0.17787083342412818,0.0015594898451758465,82.0,9333.0,461.0,0.9949371835739734,0.4167135445965373,0.9712482030126883,-1.366152470279971,0.17189111218984277,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
ARHGEF3,-0.006593082125695883,0.006593082125695883,0.23581527181760606,0.0015547494535867745,162.0,7329.0,462.0,0.989936871054441,0.5419713732108257,0.9711856991061941,-1.020900273889165,0.30730168937141533,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
CLCN2,-0.0032266125514199147,0.0032266125514199147,0.481834094432574,0.0015546919367981917,688.0,1865.0,463.0,0.9570598162385149,0.8834927182948934,0.9711231951997,-0.4863852426067175,0.6266940516679387,0.9999999507392006,True,False,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
MANBA,-0.0030800404491497517,0.0030800404491497517,0.5045480357392133,0.0015540283586158313,749.0,1582.0,464.0,0.9532470779423714,0.9011813238327395,0.9710606912932058,-0.4631130905490474,0.6432833073338999,0.9999999507392006,True,False,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
AHCYL1,-0.0031959250526491976,0.0031959250526491976,0.48599022852450996,0.00155318834668419,702.0,1803.0,465.0,0.9561847615475967,0.8873679604975311,0.9709981873867116,-0.4815128001255055,0.6301520845968476,0.9999999507392006,True,False,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
MFSD12,-0.0022825419070167715,0.0022825419070167715,0.6799494974423753,0.0015520132225672147,1176.0,372.0,466.0,0.9265579098693668,0.9768110506906682,0.9709356834802175,-0.33648935348836245,0.736501878700589,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
KCNAB1,-0.003189651208558211,0.003189651208558211,0.48635754816277255,0.0015513109412887958,706.0,1800.0,467.0,0.9559347459216201,0.8875554722170136,0.9708731795737233,-0.48051666340228083,0.6308600573084149,0.9999999507392006,True,False,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
SLC24A4,-0.004850949643811694,0.004850949643811694,0.31967183152789475,0.001550711957286873,325.0,4989.0,468.0,0.9797487342958935,0.6882305144071504,0.9708106756672292,-0.7442912098512795,0.4567003179626492,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
RPL18,-0.0038105580620881887,0.0038105580620881887,0.4068342725144577,0.00155026561706375,507.0,3077.0,469.0,0.9683730233139571,0.8077379836239765,0.970748171760735,-0.5791018544802192,0.5625204488098756,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
FOSL2,0.0022397262663995813,0.0022397262663995813,0.6919227545849719,0.0015497175677635128,1196.0,332.0,470.0,0.9253078317394837,0.9793112069504344,0.9706856678542409,0.38153891346876107,0.7028034021444376,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
PLCG2,-0.010174788468275657,0.010174788468275657,0.15214163039800216,0.0015480089065182494,53.0,10332.0,471.0,0.9967497968623039,0.3542721420088756,0.9706231639477467,-1.5895897675883077,0.11192730503747361,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
FAM49A,-0.0036091741697450884,0.0036091741697450884,0.42721034859572715,0.0015418765551994933,562.0,2706.0,472.0,0.9649353084567786,0.8309269329333083,0.9705606600412526,-0.547126898182358,0.5842915539060858,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
ANKRD50,-0.002582567667413637,0.002582567667413637,0.5967474780594907,0.0015411407424470694,977.0,762.0,473.0,0.9389961872617039,0.9524345271579474,0.9704981561347584,-0.38412628445292085,0.7008848509671246,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
RTN1,-0.005100429452939237,0.005100429452939237,0.3021204439226829,0.001540944010518329,296.0,5431.0,474.0,0.981561347584224,0.6606037877367336,0.9704356522282642,-0.7839026499780858,0.433097234730778,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
KIAA0319,-0.0023840357543497026,0.0023840357543497026,0.6461504521165394,0.0015404457805350555,1107.0,515.0,475.0,0.9308706794174636,0.9678729920620038,0.9703731483217701,-0.3526041544052266,0.7243852226389182,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
HSPA5,-0.004778622279061351,0.004778622279061351,0.32211122236771617,0.0015392478635420535,334.0,4931.0,476.0,0.9791861991374461,0.6918557409838115,0.9703106444152759,-0.7328073503423393,0.46367593758585324,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
RNF150,-0.0024062717512026324,0.0024062717512026324,0.6396010504150729,0.0015390539396533205,1082.0,545.0,477.0,0.9324332770798175,0.9659978748671791,0.9702481405087818,-0.35613470006773906,0.7217396916811389,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
PXYLP1,-0.002257185500466589,0.002257185500466589,0.6815852933358474,0.0015384644414489414,1184.0,367.0,478.0,0.9260578786174136,0.9771235702231389,0.9701856366022876,-0.3324633612310891,0.7395394012574628,0.9999999507392006,True,False,True,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
NTM,0.008589494788792356,0.008589494788792356,0.1788337194504542,0.0015360913012800305,89.0,9301.0,479.0,0.9944996562285143,0.4187136696043503,0.9701231326957935,1.3897306245472838,0.1646106916515384,0.9999999507392006,True,True,False,True,True,False,True,True,caudate_oud_effect,"Cognitive control, executive function, goal-directed behavior",HIGH,"Cognitive control, executive function, goal-directed behavior",HIGH,OUD effects on goal-directed behavior circuits
