Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio
OUD_Effect_Male_vs_Female,WikiPathways,WP_CYTOKINECYTOKINE_RECEPTOR_INTERACTION,0.8499294670176004,0.9892752370899045,22/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,0.854700035794392,0.9892752370899045,2/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,0.8763856194980515,0.9892752370899045,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_GLUTATHIONE_METABOLISM,0.8763856194980515,0.9892752370899045,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_GPCRS_CLASS_C_METABOTROPIC_GLUTAMATE_PHEROMONE,0.8763856194980515,0.9892752370899045,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_TAMOXIFEN_METABOLISM,0.8763856194980515,0.9892752370899045,1/1002
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of myeloid leukocyte cytokine production involved in immune response,0.9230548294606152,0.990957312187578,2/1775
OUD_Effect_Male_vs_Female,GO_BP,mitotic cytokinetic process,0.9230548294606152,0.990957312187578,2/1775
OUD_vs_Control_Female,Reactome,IL-6-type cytokine receptor ligand interactions,0.3506203370838553,0.9919736781657822,3/1379
OUD_vs_Control_Female,KEGG,"Alanine, aspartate and glutamate metabolism",0.7353478122739736,0.9921359371950438,4/1075
OUD_vs_Control_Female,GO_BP,retrograde axonal transport,0.8433816290549281,0.9927992956175123,2/2058
OUD_vs_Control_Female,GO_BP,spinal cord motor neuron differentiation,0.8433816290549281,0.9927992956175123,2/2058
OUD_vs_Control_Female,GO_BP,somatic diversification of immune receptors via somatic mutation,0.852941691180166,0.9927992956175123,1/2058
OUD_vs_Control_Female,GO_BP,microglia differentiation,0.852941691180166,0.9927992956175123,1/2058
OUD_vs_Control_Female,GO_BP,cellular response to salt stress,0.852941691180166,0.9927992956175123,1/2058
OUD_vs_Control_Female,C7_Immunologic,GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_DN,0.79539873365478575,0.9959348831575728,23/2332
OUD_Effect_Male_vs_Female,GO_BP,response to salt stress,0.9373021766360985,0.9960924104643237,1/1775
OUD_Effect_Male_vs_Female,WikiPathways,WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX,0.9063822763096996,0.9962536917647296,2/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,0.9064878495230035,0.9962536917647296,1/1002
OUD_Effect_Male_vs_Female,GO_BP,regulation of cytokinesis,0.9421706584255358,0.9970444849032897,6/1775
OUD_Effect_Male_vs_Female,GO_CC,AMPA glutamate receptor complex,0.39387187045684047,0.9974883365965156,4/1867
OUD_vs_Control_Female,GO_BP,neuronal stem cell population maintenance,0.8602558719709847,0.9974960690201238,2/2058
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_COMPLEMENT,0.580394744027459,0.9993379550137019,26/572
OUD_vs_Control_Female,WikiPathways,WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING,0.6578702110089757,0.9994853545941355,6/1231
OUD_vs_Control_Female,GO_BP,cytoskeleton-dependent cytokinesis,0.8624439226661768,0.9996153941592872,13/2058
OUD_Effect_Male_vs_Female,DO,combined oxidative phosphorylation deficiency,0.9968349337311172,0.9997826895758102,2/920
OUD_Effect_Male_vs_Female,KEGG,Ascorbate and aldarate metabolism,0.8244505397701458,0.9998429074110091,1/889
OUD_Effect_Male_vs_Female,KEGG,Selenocompound metabolism,0.8657167920443896,0.9998429074110091,1/889
OUD_Effect_Male_vs_Female,KEGG,Autoimmune thyroid disease,0.8712916638963368,0.9998429074110091,3/889
OUD_Effect_Male_vs_Female,KEGG,Tryptophan metabolism,0.89278586376089,0.9998429074110091,3/889
OUD_Effect_Male_vs_Female,KEGG,Lipoic acid metabolism,0.8972909353088535,0.9998429074110091,1/889
OUD_Effect_Male_vs_Female,KEGG,Propanoate metabolism,0.92314798885224425,0.9998429074110091,2/889
OUD_Effect_Male_vs_Female,KEGG,2-Oxocarboxylic acid metabolism,0.9765194365652856,0.9998429074110091,1/889
OUD_Effect_Male_vs_Female,KEGG,Oxidative phosphorylation,0.9997891278313353,0.9998429074110091,5/889
OUD_vs_Control_Female,KEGG,Pyrimidine metabolism,0.7469688549169679,0.999879569573894,7/1075
OUD_vs_Control_Female,GO_BP,mitotic cytokinetic process,0.8634036487824159,0.9999225117763767,3/2058
OUD_Effect_Male_vs_Female,C8_CellType,DESCARTES_FETAL_CEREBRUM_EXCITATORY_NEURONS,0.8945848861568821,0.9999861789031568,1/2057
OUD_Effect_Male_vs_Female,C8_CellType,ZHONG_PFC_C1_MICROGLIA,0.9203617731074665,0.9999861789031568,24/2057
OUD_Effect_Male_vs_Female,C8_CellType,FAN_EMBRYONIC_CTX_MICROGLIA_1,0.995687238494966,0.9999861789031568,9/2057
OUD_Effect_Male_vs_Female,WikiPathways,WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.9292651769758236,0.9999949020973222,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_CALCIUM_MEDIATED_TCELL_APOPTOSIS_INVOLVED_IN_INCLUSION_BODY_MYOSITIS,0.9384818600278685,0.9999949020973222,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_DOPAMINERGIC_NEUROGENESIS,0.9595366173210302,0.9999949020973222,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION,0.9693996892576788,0.9999949020973222,1/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_MICROGLIA_PATHOGEN_PHAGOCYTOSIS_PATHWAY,0.9736737567735776,0.9999949020973222,2/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_OXIDATIVE_PHOSPHORYLATION,0.9872541020922327,0.9999949020973222,3/1002
OUD_Effect_Male_vs_Female,WikiPathways,WP_PYRIMIDINE_METABOLISM,0.9949694185304736,0.9999949020973222,4/1002
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_XENOBIOTIC_METABOLISM,0.668185932816598,0.999996471122097,24/572
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_FATTY_ACID_METABOLISM,0.7797033483751998,0.999996471122097,18/572
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_BILE_ACID_METABOLISM,0.9355759862639872,0.999996471122097,10/572
OUD_Effect_Male_vs_Female,Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9999895380738487,0.999996471122097,10/572
OUD_vs_Control_Female,KEGG,Cobalamin transport and metabolism,0.7808638151894791,0.9999998197716712,2/1075
OUD_vs_Control_Female,KEGG,Sphingolipid metabolism,0.8049566644644051,0.9999998197716712,6/1075
OUD_vs_Control_Female,KEGG,Glycerolipid metabolism,0.8099880249521856,0.9999998197716712,7/1075
OUD_vs_Control_Female,KEGG,Pyruvate metabolism,0.8321974132953532,0.9999998197716712,5/1075
OUD_vs_Control_Female,KEGG,Retinol metabolism,0.859520322915743,0.9999998197716712,5/1075
OUD_vs_Control_Female,KEGG,Cholesterol metabolism,0.8717231502216275,0.9999998197716712,5/1075
OUD_vs_Control_Female,KEGG,Tyrosine metabolism,0.882733304888603,0.9999998197716712,3/1075
OUD_vs_Control_Female,KEGG,Butanoate metabolism,0.9101569915325672,0.9999998197716712,2/1075
OUD_vs_Control_Female,KEGG,Lipoic acid metabolism,0.9387721696475948,0.9999998197716712,1/1075
OUD_vs_Control_Female,KEGG,2-Oxocarboxylic acid metabolism,0.9397936418258491,0.9999998197716712,2/1075
OUD_vs_Control_Female,KEGG,Cysteine and methionine metabolism,0.9461147177548278,0.9999998197716712,4/1075
OUD_vs_Control_Female,KEGG,Tryptophan metabolism,0.953980872156524,0.9999998197716712,3/1075
OUD_vs_Control_Female,KEGG,Propanoate metabolism,0.965134569585263,0.9999998197716712,2/1075
OUD_vs_Control_Female,KEGG,Glycerophospholipid metabolism,0.9922923108209163,0.9999998197716712,7/1075
OUD_vs_Control_Female,KEGG,Oxidative phosphorylation,0.9999997901926629,0.9999998197716712,3/1075
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_UP,0.8406161713771506,0.9999998600952271,19/2013
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN,0.9271183899799089,0.9999998600952271,17/2013
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN,0.9950182760838346,0.9999998600952271,12/2013
OUD_Effect_Male_vs_Female,C7_Immunologic,GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN,0.9993887516418052,0.9999998600952271,10/2013
OUD_vs_Control_Female,C7_Immunologic,GSE1432_6H_VS_24H_IFNG_MICROGLIA_DN,0.9329475503190946,0.9999998722760689,20/2332
OUD_vs_Control_Female,C7_Immunologic,GSE16450_CTRL_VS_IFNA_12H_STIM_IMMATURE_NEURON_CELL_LINE_UP,0.9701029716315648,0.9999998722760689,18/2332
OUD_vs_Control_Female,C7_Immunologic,GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN,0.9701029716315648,0.9999998722760689,18/2332
OUD_vs_Control_Female,C7_Immunologic,GSE16450_IMMATURE_VS_MATURE_NEURON_CELL_LINE_DN,0.9779668713794416,0.9999998722760689,17/2332
OUD_vs_Control_Female,C7_Immunologic,GSE1432_CTRL_VS_IFNG_1H_MICROGLIA_UP,0.9917763723812991,0.9999998722760689,15/2332
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_C1_MICROGLIA,0.9591650478695737,0.9999998880762061,27/2407
OUD_vs_Control_Female,C8_CellType,FAN_EMBRYONIC_CTX_MICROGLIA_1,0.9995253708958711,0.9999998880762061,9/2407
OUD_vs_Control_Female,WikiPathways,WP_COMPLEMENT_ACTIVATION,0.6746820373797071,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_METABOLISM_OF_SPHINGOLIPIDS_IN_ER_AND_GOLGI_APPARATUS,0.6746820373797071,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_GLYCINE_METABOLISM_INCLUDING_IMDS,0.679825585412362,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_PURINE_METABOLISM_AND_RELATED_DISORDERS,0.706080326913617,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_BIOMARKERS_FOR_PYRIMIDINE_METABOLISM_DISORDERS,0.71704239830477845,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_TAMOXIFEN_METABOLISM,0.71704239830477845,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_ENDOPLASMIC_RETICULUM_STRESS_RESPONSE_IN_CORONAVIRUS_INFECTION,0.7654027407397174,0.9999999154747237,6/1231
OUD_vs_Control_Female,WikiPathways,WP_ENERGY_METABOLISM,0.7654027407397174,0.9999999154747237,6/1231
OUD_vs_Control_Female,WikiPathways,WP_TRYPTOPHAN_METABOLISM,0.7750277062329513,0.9999999154747237,4/1231
OUD_vs_Control_Female,WikiPathways,WP_CHOLESTEROL_METABOLISM,0.7792448628572693,0.9999999154747237,9/1231
OUD_vs_Control_Female,WikiPathways,WP_DRUG_INDUCTION_OF_BILE_ACID_PATHWAY,0.7805779473363981,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX2_AND_EGFR,0.7862859687600271,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_SARSCOV2_MITOCHONDRIAL_CHRONIC_OXIDATIVE_STRESS_AND_ENDOTHELIAL_DYSFUNCTION,0.7862859687600271,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_ALANINE_AND_ASPARTATE_METABOLISM,0.8246334320190509,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_GLYOXYLATE_METABOLISM,0.8246334320190509,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_VITAMIN_D_METABOLISM,0.8246334320190509,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT,0.8312365125849783,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_ESTROGEN_METABOLISM_WP5276,0.8312365125849783,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_NANOMATERIAL_INDUCED_APOPTOSIS,0.8312365125849783,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_ONECARBON_METABOLISM,0.8474504734115476,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,0.8523879131903681,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS,0.8523879131903681,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_ARSENIC_METABOLISM_AND_REACTIVE_OXYGEN_SPECIES_GENERATION,0.8526729495128227,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_GABA_METABOLISM_AKA_GHB,0.8526729495128227,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_SELENIUM_METABOLISM_AND_SELENOPROTEINS,0.8532302497370442,0.9999999154747237,5/1231
OUD_vs_Control_Female,WikiPathways,WP_MITOCHONDRIAL_IMMUNE_RESPONSE_TO_SARSCOV2,0.8641541322331294,0.9999999154747237,3/1231
OUD_vs_Control_Female,WikiPathways,WP_PTDINS45P2_IN_CYTOKINESIS_PATHWAY,0.8762322635099279,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_GANGLIO_SPHINGOLIPID_METABOLISM,0.8960267397499276,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_NITRIC_OXIDE_METABOLISM_IN_CYSTIC_FIBROSIS,0.8960267397499276,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_VITAMIN_K_METABOLISM_AND_ACTIVATION_OF_DEPENDENT_PROTEINS,0.8960267397499276,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_FEMALE_STEROID_HORMONES_IN_CARDIOMYOCYTE_ENERGY_METABOLISM,0.9126575977758943,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_TRANSSULFURATION_ONECARBON_METABOLISM_AND_RELATED_PATHWAYS,0.9454573708120502,0.9999999154747237,6/1231
OUD_vs_Control_Female,WikiPathways,WP_LIPID_METABOLISM_PATHWAY,0.9518449432313779,0.9999999154747237,2/1231
OUD_vs_Control_Female,WikiPathways,WP_NICOTINE_EFFECT_ON_DOPAMINERGIC_NEURONS,0.9742339201823429,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_LEUCINE_ISOLEUCINE_AND_VALINE_METABOLISM,0.9847360031874046,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,0.9871810233664944,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_SPHINGOLIPID_METABOLISM_OVERVIEW,0.9871810233664944,0.9999999154747237,1/1231
OUD_vs_Control_Female,WikiPathways,WP_PYRIMIDINE_METABOLISM,0.9923718694185908,0.9999999154747237,6/1231
OUD_vs_Control_Female,WikiPathways,WP_OXIDATIVE_PHOSPHORYLATION,0.9995887809112886,0.9999999154747237,2/1231
OUD_Effect_Male_vs_Female,DO,mitochondrial metabolism disease,0.9999999549662354,0.9999999549662354,6/920
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of cytokinesis,0.9627827580002906,0.9999999876596606,2/1775
OUD_Effect_Male_vs_Female,GO_BP,mitotic cytokinesis,0.9705049719219684,0.9999999876596606,6/1775
OUD_Effect_Male_vs_Female,GO_BP,cellular component disassembly involved in execution phase of apoptosis,0.9771217173074442,0.9999999876596606,1/1775
OUD_Effect_Male_vs_Female,GO_BP,regulation of programmed necrotic cell death,0.9798313290896079,0.9999999876596606,1/1775
OUD_Effect_Male_vs_Female,GO_BP,oxidative phosphorylation,0.9999700084605535,0.9999999876596606,4/1775
OUD_vs_Control_Female,DO,combined oxidative phosphorylation deficiency,0.995814459082619,0.9999999899970164,3/1094
OUD_vs_Control_Female,DO,mitochondrial metabolism disease,0.9999999899970164,0.9999999899970164,8/1094
OUD_vs_Control_Female,GO_MF,dopamine receptor binding,0.5870985796917284,0.9999999975006105,2/2121
OUD_vs_Control_Female,GO_MF,neurotransmitter receptor regulator activity,0.5870985796917284,0.9999999975006105,2/2121
OUD_vs_Control_Female,GO_MF,NAD+-protein-glutamate ADP-ribosyltransferase activity,0.827541526350997,0.9999999975006105,1/2121
OUD_vs_Control_Female,GO_MF,NAD+-histone H2BE35 glutamate ADP-ribosyltransferase activity,0.827541526350997,0.9999999975006105,1/2121
OUD_vs_Control_Female,GO_MF,NAD+-histone H2BE2 glutamate ADP-ribosyltransferase activity,0.827541526350997,0.9999999975006105,1/2121
OUD_vs_Control_Female,GO_MF,NAD+-histone H2BE18 glutamate ADP-ribosyltransferase activity,0.827541526350997,0.9999999975006105,1/2121
OUD_Effect_Male_vs_Female,GO_CC,cytoplasmic stress granule,0.41185055168554663,0.9999999997244939,12/1867
OUD_Effect_Male_vs_Female,GO_CC,dendrite terminus,0.4625116823805727,0.9999999997244939,2/1867
OUD_Effect_Male_vs_Female,GO_CC,"asymmetric, glutamatergic, excitatory synapse",0.5766829631084606,0.9999999997244939,2/1867
OUD_Effect_Male_vs_Female,GO_CC,stress fiber,0.6809791620907444,0.9999999997244939,9/1867
OUD_Effect_Male_vs_Female,GO_CC,axoneme,0.7390008163346489,0.9999999997244939,15/1867
OUD_Effect_Male_vs_Female,GO_CC,paranode region of axon,0.7474155192672902,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,dopaminergic synapse,0.8264797782465974,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,dynein axonemal particle,0.8468945651905512,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,axonemal dynein complex,0.864908671996024,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,axonemal A tubule inner sheath,0.864908671996024,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,axonemal microtubule,0.9131525678754352,0.9999999997244939,2/1867
OUD_Effect_Male_vs_Female,GO_CC,immunological synapse,0.9325095721279043,0.9999999997244939,3/1867
OUD_Effect_Male_vs_Female,GO_CC,A axonemal microtubule,0.9503875190551228,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,axonemal microtubule doublet inner sheath,0.9562281459498883,0.9999999997244939,1/1867
OUD_Effect_Male_vs_Female,GO_CC,axonemal doublet microtubule,0.9699402747416551,0.9999999997244939,1/1867
OUD_vs_Control_Female,Hallmark,HALLMARK_BILE_ACID_METABOLISM,0.7400128511700577,0.9999999999615625,16/703
OUD_vs_Control_Female,Hallmark,HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.9999999999615625,0.9999999999615625,6/703
OUD_vs_Control_Female,GO_CC,axonemal dynein complex,0.3763085661790013,0.9999999999885183,3/2168
OUD_vs_Control_Female,GO_CC,axonemal A tubule inner sheath,0.3763085661790013,0.9999999999885183,3/2168
OUD_vs_Control_Female,GO_CC,A axonemal microtubule,0.4186505023857535,0.9999999999885183,4/2168
OUD_vs_Control_Female,GO_CC,astrocyte end-foot,0.4549657502564588,0.9999999999885183,2/2168
OUD_vs_Control_Female,GO_CC,axonemal microtubule,0.4757780021841226,0.9999999999885183,5/2168
OUD_vs_Control_Female,GO_CC,symmetric synapse,0.502221904601571,0.9999999999885183,2/2168
OUD_vs_Control_Female,GO_CC,neuron projection cytoplasm,0.5318066574193947,0.9999999999885183,12/2168
OUD_vs_Control_Female,GO_CC,axonemal doublet microtubule,0.5434700601204641,0.9999999999885183,4/2168
OUD_vs_Control_Female,GO_CC,ribbon synapse,0.5883826440685402,0.9999999999885183,2/2168
OUD_vs_Control_Female,GO_CC,dopaminergic synapse,0.5883826440685402,0.9999999999885183,2/2168
OUD_vs_Control_Female,GO_CC,axon cytoplasm,0.624092064062294,0.9999999999885183,8/2168
OUD_vs_Control_Female,GO_CC,dendrite cytoplasm,0.6827451384787422,0.9999999999885183,3/2168
OUD_vs_Control_Female,GO_CC,axonemal microtubule doublet inner sheath,0.6827451384787422,0.9999999999885183,3/2168
OUD_vs_Control_Female,GO_CC,axoneme,0.7851359289786494,0.9999999999885183,17/2168
OUD_vs_Control_Female,GO_CC,dynein axonemal particle,0.8894662255081391,0.9999999999885183,1/2168
OUD_vs_Control_Female,GO_CC,"asymmetric, glutamatergic, excitatory synapse",0.9045681427691901,0.9999999999885183,1/2168
OUD_vs_Control_Female,GO_CC,cytoplasmic stress granule,0.9772730779262679,0.9999999999885183,7/2168
OUD_Effect_Male_vs_Female,Reactome,Defects in cobalamin (B12) metabolism,0.23509772434530612,0.999999999993761,3/1194
OUD_Effect_Male_vs_Female,Reactome,TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain,0.23509772434530612,0.999999999993761,3/1194
OUD_Effect_Male_vs_Female,Reactome,Regulation of Complement cascade,0.2399290451515796,0.999999999993761,7/1194
OUD_Effect_Male_vs_Female,Reactome,"Cobalamin (Cbl, vitamin B12) transport and metabolism",0.24390062843119317,0.999999999993761,4/1194
OUD_Effect_Male_vs_Female,Reactome,DNA Damage/Telomere Stress Induced Senescence,0.24525569630160945,0.999999999993761,5/1194
OUD_Effect_Male_vs_Female,Reactome,Diseases of Immune System,0.24525569630160945,0.999999999993761,5/1194
OUD_Effect_Male_vs_Female,Reactome,Defective Intrinsic Pathway for Apoptosis,0.30036247014636397,0.999999999993761,4/1194
OUD_Effect_Male_vs_Female,Reactome,Metabolism of folate and pterines,0.3391395555078043,0.999999999993761,3/1194
OUD_Effect_Male_vs_Female,Reactome,Regulation of pyruvate metabolism,0.3438023974174456,0.999999999993761,5/1194
