"ensembl_gene_id","hgnc_symbol","chromosome_name","gene_biotype"
"ENSG00000278625","","KI270744.1","snRNA"
"ENSG00000278627","","17","lncRNA"
"ENSG00000278630","LINC02335","13","lncRNA"
"ENSG00000278631","SOWAHCP5","2","processed_pseudogene"
"ENSG00000278636","","1","misc_RNA"
"ENSG00000278637","H4C1","6","protein_coding"
"ENSG00000278640","","11","misc_RNA"
"ENSG00000278642","","17","lncRNA"
"ENSG00000278643","","19","misc_RNA"
"ENSG00000278654","","12","processed_pseudogene"
"ENSG00000278658","MIR6826","3","miRNA"
"ENSG00000278661","TRAJ37","14","TR_J_gene"
"ENSG00000278662","GOLGA6L10","15","protein_coding"
"ENSG00000278665","","16","unprocessed_pseudogene"
"ENSG00000278668","","17","lncRNA"
"ENSG00000278677","H2AC17","6","protein_coding"
"ENSG00000278678","CYCSP41","21","processed_pseudogene"
"ENSG00000278683","","7","transcribed_unprocessed_pseudogene"
"ENSG00000278685","IQCA1L","7","protein_coding"
"ENSG00000278698","","13","lncRNA"
"ENSG00000278700","","16","misc_RNA"
"ENSG00000278701","","17","misc_RNA"
"ENSG00000278702","","1","misc_RNA"
"ENSG00000278703","","18","lncRNA"
"ENSG00000278704","","GL000009.2","protein_coding"
"ENSG00000278705","H4C2","6","protein_coding"
"ENSG00000278709","NKILA","20","lncRNA"
"ENSG00000278713","","16","lncRNA"
"ENSG00000278716","","16","lncRNA"
"ENSG00000278719","MCM8-AS1","20","lncRNA"
"ENSG00000278722","","13","lncRNA"
"ENSG00000278727","","13","lncRNA"
"ENSG00000278730","","17","lncRNA"
"ENSG00000278732","","13","misc_RNA"
"ENSG00000278733","","12","lncRNA"
"ENSG00000278737","","15","lncRNA"
"ENSG00000278739","MIR6859-4","16","miRNA"
"ENSG00000278740","","17","lncRNA"
"ENSG00000278743","","12","lncRNA"
"ENSG00000278744","","6","processed_pseudogene"
"ENSG00000278746","RN7SL660P","14","misc_RNA"
"ENSG00000278757","","1","snRNA"
"ENSG00000278763","FAM27B","9","transcribed_processed_pseudogene"
"ENSG00000278765","","17","lncRNA"
"ENSG00000278766","","2","lncRNA"
"ENSG00000278768","BACE1-AS","11","lncRNA"
"ENSG00000278769","","15","lncRNA"
"ENSG00000278771","RN7SL3","14","misc_RNA"
"ENSG00000278778","","4","misc_RNA"
"ENSG00000278784","","14","lncRNA"
"ENSG00000278791","","1","miRNA"
"ENSG00000278794","","17","misc_RNA"
"ENSG00000278797","","19","unprocessed_pseudogene"
"ENSG00000278799","MIR6823","3","miRNA"
"ENSG00000278803","PWWP4","X","protein_coding"
"ENSG00000278811","LINC00624","1","lncRNA"
"ENSG00000278816","","20","lncRNA"
"ENSG00000278817","","KI270734.1","protein_coding"
"ENSG00000278818","","14","misc_RNA"
"ENSG00000278819","","7","transcribed_unprocessed_pseudogene"
"ENSG00000278828","H3C10","6","protein_coding"
"ENSG00000278829","","17","lncRNA"
"ENSG00000278831","","10","lncRNA"
"ENSG00000278834","","17","lncRNA"
"ENSG00000278840","","15","lncRNA"
"ENSG00000278842","","12","processed_pseudogene"
"ENSG00000278845","MRPL45","17","protein_coding"
"ENSG00000278847","","Y","lncRNA"
"ENSG00000278848","TP53TG3F","16","protein_coding"
"ENSG00000278851","MIR6879","11","miRNA"
"ENSG00000278860","","17","TEC"
"ENSG00000278861","","12","TEC"
"ENSG00000278862","","16","TEC"
"ENSG00000278863","","17","TEC"
"ENSG00000278864","","17","TEC"
"ENSG00000278865","","5","TEC"
"ENSG00000278866","","12","TEC"
"ENSG00000278867","","17","TEC"
"ENSG00000278869","","22","lncRNA"
"ENSG00000278872","","12","TEC"
"ENSG00000278873","","17","TEC"
"ENSG00000278875","","19","TEC"
"ENSG00000278876","","17","TEC"
"ENSG00000278879","","11","TEC"
"ENSG00000278886","","8","TEC"
"ENSG00000278887","","16","transcribed_unprocessed_pseudogene"
"ENSG00000278889","OR2S2","9","protein_coding"
"ENSG00000278890","","22","lncRNA"
"ENSG00000278891","","18","TEC"
"ENSG00000278892","","11","TEC"
"ENSG00000278893","","16","TEC"
"ENSG00000278894","","7","TEC"
"ENSG00000278895","","19","TEC"
"ENSG00000278896","","12","TEC"
"ENSG00000278897","","19","TEC"
"ENSG00000278898","","8","TEC"
"ENSG00000278899","","6","lncRNA"
"ENSG00000278900","","5","TEC"
"ENSG00000278901","","5","lncRNA"
"ENSG00000278902","","18","TEC"
"ENSG00000278903","","21","lncRNA"
"ENSG00000278905","","5","TEC"
"ENSG00000278907","","5","lncRNA"
"ENSG00000278908","","2","TEC"
"ENSG00000278909","","16","TEC"
"ENSG00000278911","","18","lncRNA"
"ENSG00000278913","","5","TEC"
"ENSG00000278914","","8","TEC"
"ENSG00000278915","","5","lncRNA"
"ENSG00000278916","CEP83-DT","12","lncRNA"
"ENSG00000278917","","19","TEC"
"ENSG00000278918","","17","TEC"
"ENSG00000278920","","22","lncRNA"
"ENSG00000278921","EPB41L4A-DT","5","lncRNA"
"ENSG00000278922","","16","TEC"
"ENSG00000278924","","2","TEC"
"ENSG00000278925","","5","lncRNA"
"ENSG00000278926","","16","TEC"
"ENSG00000278928","","16","TEC"
"ENSG00000278929","","11","TEC"
"ENSG00000278931","","21","transcribed_unprocessed_pseudogene"
"ENSG00000278932","","21","lncRNA"
"ENSG00000278934","","3","TEC"
"ENSG00000278936","","5","lncRNA"
"ENSG00000278941","SMG6-IT1","17","TEC"
"ENSG00000278942","","16","TEC"
"ENSG00000278943","","4","TEC"
"ENSG00000278945","","11","TEC"
"ENSG00000278946","","5","lncRNA"
"ENSG00000278948","","22","TEC"
"ENSG00000278949","","12","TEC"
"ENSG00000278950","","16","TEC"
"ENSG00000278952","","11","TEC"
"ENSG00000278953","","11","TEC"
"ENSG00000278954","","17","TEC"
"ENSG00000278957","","2","TEC"
"ENSG00000278958","","5","TEC"
"ENSG00000278959","","7","TEC"
"ENSG00000278962","","2","TEC"
"ENSG00000278963","","17","TEC"
"ENSG00000278964","","17","TEC"
"ENSG00000278965","","5","TEC"
"ENSG00000278966","","1","TEC"
"ENSG00000278967","","1","TEC"
"ENSG00000278969","","12","TEC"
"ENSG00000278970","HEIH","5","lncRNA"
"ENSG00000278971","","18","TEC"
"ENSG00000278972","","17","TEC"
"ENSG00000278973","","12","TEC"
"ENSG00000278974","","4","TEC"
"ENSG00000278975","","16","TEC"
"ENSG00000278977","","17","TEC"
"ENSG00000278979","","16","TEC"
"ENSG00000278980","","11","TEC"
"ENSG00000278982","","10","TEC"
"ENSG00000278983","","18","TEC"
"ENSG00000278985","","16","TEC"
"ENSG00000278986","","18","TEC"
"ENSG00000278987","","16","TEC"
"ENSG00000278988","","9","TEC"
"ENSG00000278989","","11","TEC"
"ENSG00000278990","","14","TEC"
"ENSG00000278991","","15","TEC"
"ENSG00000278992","","10","TEC"
"ENSG00000278993","","12","TEC"
"ENSG00000278995","","16","TEC"
"ENSG00000278996","","21","lncRNA"
"ENSG00000278997","","1","TEC"
"ENSG00000278998","","7","TEC"
"ENSG00000278999","","19","TEC"
"ENSG00000279001","","12","TEC"
"ENSG00000279002","","5","TEC"
"ENSG00000279004","","11","TEC"
"ENSG00000279005","","7","TEC"
"ENSG00000279006","","22","lncRNA"
"ENSG00000279009","","19","TEC"
"ENSG00000279011","","5","TEC"
"ENSG00000279012","OR51B2","11","protein_coding"
"ENSG00000279013","","4","TEC"
"ENSG00000279014","","15","TEC"
"ENSG00000279015","","2","TEC"
"ENSG00000279016","","4","TEC"
"ENSG00000279017","","3","TEC"
"ENSG00000279019","","16","TEC"
"ENSG00000279020","C18orf15","18","TEC"
"ENSG00000279021","","16","TEC"
"ENSG00000279022","","6","TEC"
"ENSG00000279024","","2","TEC"
"ENSG00000279025","","13","TEC"
"ENSG00000279026","","14","TEC"
"ENSG00000279028","","5","lncRNA"
"ENSG00000279029","","10","TEC"
"ENSG00000279030","","16","TEC"
"ENSG00000279031","","16","TEC"
"ENSG00000279032","","14","TEC"
"ENSG00000279033","","15","TEC"
"ENSG00000279034","","18","TEC"
"ENSG00000279035","","17","TEC"
"ENSG00000279036","","17","TEC"
"ENSG00000279041","","8","TEC"
"ENSG00000279042","","18","TEC"
"ENSG00000279043","","7","TEC"
"ENSG00000279044","","19","TEC"
"ENSG00000279045","","11","TEC"
"ENSG00000279046","","11","TEC"
"ENSG00000279047","PCDHB1-AS1","5","lncRNA"
"ENSG00000279048","","7","TEC"
"ENSG00000279057","","16","TEC"
"ENSG00000279058","AGAP14P","10","transcribed_unprocessed_pseudogene"
"ENSG00000279059","","17","TEC"
"ENSG00000279063","","19","TEC"
"ENSG00000279065","","13","TEC"
"ENSG00000279066","HEXD-IT1","17","lncRNA"
"ENSG00000279067","","7","TEC"
"ENSG00000279068","","5","lncRNA"
"ENSG00000279069","","17","TEC"
"ENSG00000279070","","2","lncRNA"
"ENSG00000279071","","12","TEC"
"ENSG00000279072","","7","lncRNA"
"ENSG00000279073","","9","protein_coding"
"ENSG00000279074","","18","TEC"
"ENSG00000279075","","5","TEC"
"ENSG00000279076","","6","TEC"
"ENSG00000279077","","18","TEC"
"ENSG00000279078","SND1-IT1","7","lncRNA"
"ENSG00000279080","","22","lncRNA"
"ENSG00000279082","LINC01727","20","lncRNA"
"ENSG00000279083","","9","TEC"
"ENSG00000279085","","22","lncRNA"
"ENSG00000279086","","7","TEC"
"ENSG00000279087","","12","TEC"
"ENSG00000279088","","10","lncRNA"
"ENSG00000279089","","17","TEC"
"ENSG00000279090","","11","TEC"
"ENSG00000279092","","15","TEC"
"ENSG00000279093","","11","TEC"
"ENSG00000279096","","1","TEC"
"ENSG00000279098","","4","TEC"
"ENSG00000279099","","8","TEC"
"ENSG00000279103","","19","TEC"
"ENSG00000279104","","7","TEC"
"ENSG00000279106","","16","TEC"
"ENSG00000279108","","19","TEC"
"ENSG00000279110","","22","lncRNA"
"ENSG00000279113","","12","TEC"
"ENSG00000279114","","6","TEC"
"ENSG00000279116","OR8D2","11","protein_coding"
"ENSG00000279118","","5","TEC"
"ENSG00000279120","","16","TEC"
"ENSG00000279122","","16","TEC"
"ENSG00000279123","","16","TEC"
"ENSG00000279124","IGSF3P1","13","transcribed_unprocessed_pseudogene"
"ENSG00000279125","","5","TEC"
"ENSG00000279127","","6","TEC"
"ENSG00000279128","","12","TEC"
"ENSG00000279129","","16","TEC"
"ENSG00000279130","","5","TEC"
"ENSG00000279133","","17","TEC"
"ENSG00000279135","","13","TEC"
"ENSG00000279136","","16","TEC"
"ENSG00000279137","","9","TEC"
"ENSG00000279138","","8","TEC"
"ENSG00000279139","","4","TEC"
"ENSG00000279140","","14","lncRNA"
"ENSG00000279141","LINC01451","9","lncRNA"
"ENSG00000279142","","16","TEC"
"ENSG00000279144","","3","TEC"
"ENSG00000279145","","15","lncRNA"
"ENSG00000279146","","12","TEC"
"ENSG00000279147","","3","TEC"
"ENSG00000279148","","12","TEC"
"ENSG00000279149","","13","TEC"
"ENSG00000279151","","1","lncRNA"
"ENSG00000279152","","17","TEC"
"ENSG00000279155","","X","TEC"
"ENSG00000279157","","13","TEC"
"ENSG00000279160","","2","TEC"
"ENSG00000279161","","19","TEC"
"ENSG00000279162","","16","TEC"
"ENSG00000279165","","16","TEC"
"ENSG00000279166","","2","TEC"
"ENSG00000279168","","7","lncRNA"
"ENSG00000279170","TSTD3","6","transcribed_unitary_pseudogene"
"ENSG00000279172","","19","TEC"
"ENSG00000279173","","12","TEC"
"ENSG00000279174","","17","TEC"
"ENSG00000279175","","22","lncRNA"
"ENSG00000279176","","12","TEC"
"ENSG00000279179","","1","TEC"
"ENSG00000279180","","12","TEC"
"ENSG00000279181","","2","TEC"
"ENSG00000279182","","22","lncRNA"
"ENSG00000279187","","17","TEC"
"ENSG00000279189","","11","TEC"
"ENSG00000279196","","16","TEC"
"ENSG00000279197","","5","TEC"
"ENSG00000279198","","19","TEC"
"ENSG00000279199","","17","TEC"
"ENSG00000279200","","17","TEC"
"ENSG00000279201","","2","TEC"
"ENSG00000279202","","16","TEC"
"ENSG00000279203","","19","TEC"
"ENSG00000279204","","5","TEC"
"ENSG00000279205","","2","TEC"
"ENSG00000279206","","16","lncRNA"
"ENSG00000279207","","17","TEC"
"ENSG00000279208","","21","transcribed_unprocessed_pseudogene"
"ENSG00000279209","","11","TEC"
"ENSG00000279212","","10","TEC"
"ENSG00000279214","","1","TEC"
"ENSG00000279217","","22","lncRNA"
"ENSG00000279218","","2","TEC"
"ENSG00000279220","CMKLR2-AS","2","lncRNA"
"ENSG00000279221","","18","TEC"
"ENSG00000279223","","7","TEC"
"ENSG00000279225","","16","TEC"
"ENSG00000279227","","2","TEC"
"ENSG00000279232","","5","lncRNA"
"ENSG00000279233","","12","TEC"
"ENSG00000279235","","15","TEC"
"ENSG00000279236","","18","TEC"
"ENSG00000279237","","13","TEC"
"ENSG00000279243","LINC02736","11","lncRNA"
"ENSG00000279245","FAM223A","X","lncRNA"
"ENSG00000279246","","11","TEC"
"ENSG00000279248","","11","TEC"
"ENSG00000279249","","16","lncRNA"
"ENSG00000279250","","18","TEC"
"ENSG00000279251","","17","TEC"
"ENSG00000279253","","20","TEC"
"ENSG00000279254","","2","TEC"
"ENSG00000279255","","16","TEC"
"ENSG00000279256","","9","TEC"
"ENSG00000279259","","17","TEC"
"ENSG00000279261","LINC02961","1","lncRNA"
"ENSG00000279263","OR2L8","1","protein_coding"
"ENSG00000279265","","7","TEC"
"ENSG00000279266","","11","TEC"
"ENSG00000279267","","2","TEC"
"ENSG00000279268","","15","TEC"
"ENSG00000279269","","11","TEC"
"ENSG00000279273","","17","TEC"
"ENSG00000279275","","18","TEC"
"ENSG00000279276","","16","TEC"
"ENSG00000279277","","3","lncRNA"
"ENSG00000279278","","22","lncRNA"
"ENSG00000279281","","17","TEC"
"ENSG00000279283","","12","TEC"
"ENSG00000279285","","18","TEC"
"ENSG00000279286","","14","TEC"
"ENSG00000279288","","7","TEC"
"ENSG00000279289","","6","TEC"
"ENSG00000279294","","16","TEC"
"ENSG00000279296","PRAL","17","TEC"
"ENSG00000279298","","22","lncRNA"
"ENSG00000279301","OR2T11","1","protein_coding"
"ENSG00000279302","","8","TEC"
"ENSG00000279304","","11","TEC"
"ENSG00000279305","","3","TEC"
"ENSG00000279306","","1","TEC"
"ENSG00000279307","NDUFAF2P1","2","processed_pseudogene"
"ENSG00000279310","","12","TEC"
"ENSG00000279311","","3","TEC"
"ENSG00000279314","","13","TEC"
"ENSG00000279315","","10","TEC"
"ENSG00000279317","","2","lncRNA"
"ENSG00000279319","","18","TEC"
"ENSG00000279320","","3","TEC"
"ENSG00000279321","","21","lncRNA"
"ENSG00000279322","","20","TEC"
"ENSG00000279324","","1","TEC"
"ENSG00000279325","","13","lncRNA"
"ENSG00000279328","","3","TEC"
"ENSG00000279329","","19","TEC"
"ENSG00000279330","","16","TEC"
"ENSG00000279331","RBM12B-AS1","8","TEC"
"ENSG00000279332","","18","TEC"
"ENSG00000279333","","1","TEC"
"ENSG00000279337","","17","TEC"
"ENSG00000279339","","17","TEC"
"ENSG00000279340","","17","TEC"
"ENSG00000279342","","11","lncRNA"
"ENSG00000279344","","16","TEC"
"ENSG00000279345","","22","lncRNA"
"ENSG00000279347","","8","TEC"
"ENSG00000279348","","2","TEC"
"ENSG00000279349","","3","TEC"
"ENSG00000279352","","18","TEC"
"ENSG00000279353","","11","TEC"
"ENSG00000279354","","18","TEC"
"ENSG00000279356","","16","TEC"
"ENSG00000279357","","16","TEC"
"ENSG00000279358","","11","TEC"
"ENSG00000279359","","10","TEC"
"ENSG00000279360","","12","TEC"
"ENSG00000279361","","17","TEC"
"ENSG00000279364","","15","TEC"
"ENSG00000279365","","21","TEC"
"ENSG00000279366","","18","TEC"
"ENSG00000279367","","18","TEC"
"ENSG00000279369","","17","TEC"
"ENSG00000279370","","5","TEC"
"ENSG00000279372","","17","TEC"
"ENSG00000279373","","15","TEC"
"ENSG00000279375","","5","lncRNA"
"ENSG00000279376","","4","TEC"
"ENSG00000279377","","19","TEC"
"ENSG00000279378","","16","TEC"
"ENSG00000279382","","17","TEC"
"ENSG00000279384","","4","TEC"
"ENSG00000279386","","4","TEC"
"ENSG00000279388","","12","TEC"
"ENSG00000279390","","21","TEC"
"ENSG00000279391","","11","TEC"
"ENSG00000279392","","14","processed_pseudogene"
"ENSG00000279393","","13","lncRNA"
"ENSG00000279394","","15","TEC"
"ENSG00000279398","","6","TEC"
"ENSG00000279399","","10","TEC"
"ENSG00000279401","","1","TEC"
"ENSG00000279405","","19","TEC"
"ENSG00000279406","","10","TEC"
"ENSG00000279407","","19","TEC"
"ENSG00000279409","","15","TEC"
"ENSG00000279410","","16","TEC"
"ENSG00000279411","","12","TEC"
"ENSG00000279412","","16","TEC"
"ENSG00000279414","CDRT15P9","21","transcribed_processed_pseudogene"
"ENSG00000279415","","16","TEC"
"ENSG00000279416","","18","TEC"
"ENSG00000279417","","15","TEC"
"ENSG00000279419","","7","TEC"
"ENSG00000279421","","15","TEC"
"ENSG00000279422","","X","TEC"
"ENSG00000279423","","14","TEC"
"ENSG00000279425","","19","TEC"
"ENSG00000279428","","17","TEC"
"ENSG00000279430","","1","TEC"
"ENSG00000279431","","17","TEC"
"ENSG00000279432","","17","TEC"
"ENSG00000279433","","18","TEC"
"ENSG00000279434","","14","TEC"
"ENSG00000279437","","X","TEC"
"ENSG00000279438","","11","TEC"
"ENSG00000279439","","18","TEC"
"ENSG00000279440","","22","lncRNA"
"ENSG00000279441","","16","TEC"
"ENSG00000279442","","22","lncRNA"
"ENSG00000279443","","1","TEC"
"ENSG00000279444","","12","TEC"
"ENSG00000279446","","5","TEC"
"ENSG00000279447","","20","TEC"
"ENSG00000279450","","5","TEC"
"ENSG00000279452","","19","TEC"
"ENSG00000279453","","6","TEC"
"ENSG00000279455","","12","TEC"
"ENSG00000279457","WASH9P","1","transcribed_unprocessed_pseudogene"
"ENSG00000279461","","14","processed_pseudogene"
"ENSG00000279462","","12","TEC"
"ENSG00000279463","","13","lncRNA"
"ENSG00000279464","","4","TEC"
"ENSG00000279465","","3","TEC"
"ENSG00000279466","","12","TEC"
"ENSG00000279469","","5","TEC"
"ENSG00000279474","","18","TEC"
"ENSG00000279475","","12","TEC"
"ENSG00000279476","","16","TEC"
"ENSG00000279479","","18","TEC"
"ENSG00000279481","","4","TEC"
"ENSG00000279483","","7","processed_pseudogene"
"ENSG00000279484","KLHL30-AS1","2","lncRNA"
"ENSG00000279485","","2","TEC"
"ENSG00000279486","OR2AG1","11","protein_coding"
"ENSG00000279488","","19","TEC"
"ENSG00000279489","","9","TEC"
"ENSG00000279491","","11","TEC"
"ENSG00000279494","","22","lncRNA"
"ENSG00000279495","","14","TEC"
"ENSG00000279497","","11","TEC"
"ENSG00000279498","","6","TEC"
"ENSG00000279499","","13","TEC"
"ENSG00000279500","","12","TEC"
"ENSG00000279501","","21","lncRNA"
"ENSG00000279502","","10","TEC"
"ENSG00000279504","","19","TEC"
"ENSG00000279505","","12","TEC"
"ENSG00000279509","","16","TEC"
"ENSG00000279511","","13","TEC"
"ENSG00000279512","","2","TEC"
"ENSG00000279513","","1","TEC"
"ENSG00000279518","","8","TEC"
"ENSG00000279520","","16","TEC"
"ENSG00000279521","","14","TEC"
"ENSG00000279523","","16","TEC"
"ENSG00000279525","","7","TEC"
"ENSG00000279526","","2","TEC"
"ENSG00000279527","","12","TEC"
"ENSG00000279529","","19","lncRNA"
"ENSG00000279530","","12","TEC"
"ENSG00000279536","","7","TEC"
"ENSG00000279537","","15","TEC"
"ENSG00000279539","","19","TEC"
"ENSG00000279541","","19","TEC"
"ENSG00000279542","","17","TEC"
"ENSG00000279543","","18","TEC"
"ENSG00000279544","","2","TEC"
"ENSG00000279548","","22","lncRNA"
"ENSG00000279549","","11","TEC"
"ENSG00000279551","","12","TEC"
"ENSG00000279554","","16","TEC"
"ENSG00000279555","","17","TEC"
"ENSG00000279557","","5","TEC"
"ENSG00000279558","","5","lncRNA"
"ENSG00000279559","","2","TEC"
"ENSG00000279561","","9","TEC"
"ENSG00000279565","","6","TEC"
"ENSG00000279568","","16","TEC"
"ENSG00000279569","","16","TEC"
"ENSG00000279570","","17","TEC"
"ENSG00000279571","","9","lncRNA"
"ENSG00000279573","","17","TEC"
"ENSG00000279575","","10","TEC"
"ENSG00000279578","","7","TEC"
"ENSG00000279579","LINC01666","21","lncRNA"
"ENSG00000279581","","12","TEC"
"ENSG00000279583","","16","lncRNA"
"ENSG00000279584","","5","TEC"
"ENSG00000279585","","X","TEC"
"ENSG00000279586","","11","TEC"
"ENSG00000279587","","X","TEC"
"ENSG00000279588","","15","TEC"
"ENSG00000279589","","16","TEC"
"ENSG00000279590","","19","TEC"
"ENSG00000279591","","16","TEC"
"ENSG00000279592","","16","TEC"
"ENSG00000279594","","14","TEC"
"ENSG00000279597","","22","lncRNA"
"ENSG00000279598","","2","TEC"
"ENSG00000279599","","19","TEC"
"ENSG00000279600","","17","TEC"
"ENSG00000279601","","X","TEC"
"ENSG00000279602","","17","lncRNA"
"ENSG00000279603","","11","TEC"
"ENSG00000279606","","17","TEC"
"ENSG00000279607","","10","lncRNA"
"ENSG00000279608","","9","TEC"
"ENSG00000279609","","9","TEC"
"ENSG00000279611","","19","TEC"
"ENSG00000279613","","17","TEC"
"ENSG00000279616","","6","TEC"
"ENSG00000279617","","19","TEC"
"ENSG00000279619","","19","TEC"
"ENSG00000279620","","16","TEC"
"ENSG00000279621","","16","TEC"
"ENSG00000279622","","16","lncRNA"
"ENSG00000279623","","10","lncRNA"
"ENSG00000279630","","12","TEC"
"ENSG00000279631","","10","TEC"
"ENSG00000279632","","11","TEC"
"ENSG00000279633","","14","TEC"
"ENSG00000279636","LINC00216","14","lncRNA"
"ENSG00000279637","","18","TEC"
"ENSG00000279638","","5","TEC"
"ENSG00000279641","","17","TEC"
"ENSG00000279642","","22","TEC"
"ENSG00000279649","","16","TEC"
"ENSG00000279650","","12","TEC"
"ENSG00000279652","","22","lncRNA"
"ENSG00000279653","","19","TEC"
"ENSG00000279656","","14","TEC"
"ENSG00000279657","","13","TEC"
"ENSG00000279658","","3","lncRNA"
"ENSG00000279660","","17","TEC"
"ENSG00000279662","","16","TEC"
"ENSG00000279663","","2","TEC"
"ENSG00000279665","","15","TEC"
"ENSG00000279667","","1","TEC"
"ENSG00000279668","","17","lncRNA"
"ENSG00000279670","","9","TEC"
"ENSG00000279674","","17","TEC"
"ENSG00000279675","","11","TEC"
"ENSG00000279676","","19","TEC"
"ENSG00000279678","","18","TEC"
