ensembl_id	original_id	gene_symbol	final_name
ENSG00000286244	ENSG00000286244	LOC112268419	LOC112268419
ENSG00000286245	ENSG00000286245	ENSG00000286245_lncRNA	ENSG00000286245_lncRNA
ENSG00000286246	ENSG00000286246	ENSG00000286246_lncRNA	ENSG00000286246_lncRNA
ENSG00000286247	ENSG00000286247	ENSG00000286247_lncRNA	ENSG00000286247_lncRNA
ENSG00000286248	ENSG00000286248	ENSG00000286248_lncRNA	ENSG00000286248_lncRNA
ENSG00000286249	ENSG00000286249	ENSG00000286249_lncRNA	ENSG00000286249_lncRNA
ENSG00000286250	ENSG00000286250	LOC105372668	LOC105372668
ENSG00000286251	ENSG00000286251	LOC105377411	LOC105377411
ENSG00000286252	ENSG00000286252	ENSG00000286252_TEC	ENSG00000286252_TEC
ENSG00000286253	ENSG00000286253	ENSG00000286253_lncRNA	ENSG00000286253_lncRNA
ENSG00000286254	ENSG00000286254	ENSG00000286254_lncRNA	ENSG00000286254_lncRNA
ENSG00000286256	ENSG00000286256	ENSG00000286256_lncRNA	ENSG00000286256_lncRNA
ENSG00000286257	ENSG00000286257	LOC124903324	LOC124903324
ENSG00000286258	ENSG00000286258	ENSG00000286258_lncRNA	ENSG00000286258_lncRNA
ENSG00000286259	ENSG00000286259	ENSG00000286259_lncRNA	ENSG00000286259_lncRNA
ENSG00000286260	ENSG00000286260	ENSG00000286260_lncRNA	ENSG00000286260_lncRNA
ENSG00000286261	ENSG00000286261	NA	ENSG00000286261
ENSG00000286262	ENSG00000286262	NA	ENSG00000286262
ENSG00000286263	ENSG00000286263	ENSG00000286263_lncRNA	ENSG00000286263_lncRNA
ENSG00000286264	ENSG00000286264	LOC114841035	LOC114841035
ENSG00000286265	ENSG00000286265	NA	ENSG00000286265
ENSG00000286266	ENSG00000286266	ENSG00000286266_lncRNA	ENSG00000286266_lncRNA
ENSG00000286268	ENSG00000286268	ENSG00000286268_protein_coding	ENSG00000286268_protein_coding
ENSG00000286269	ENSG00000286269	ENSG00000286269_lncRNA	ENSG00000286269_lncRNA
ENSG00000286270	ENSG00000286270	ENSG00000286270_lncRNA	ENSG00000286270_lncRNA
ENSG00000286271	ENSG00000286271	ENSG00000286271_lncRNA	ENSG00000286271_lncRNA
ENSG00000286272	ENSG00000286272	ENSG00000286272_lncRNA	ENSG00000286272_lncRNA
ENSG00000286273	ENSG00000286273	ENSG00000286273_lncRNA	ENSG00000286273_lncRNA
ENSG00000286274	ENSG00000286274	LOC102723654	LOC102723654
ENSG00000286276	ENSG00000286276	ENSG00000286276_lncRNA	ENSG00000286276_lncRNA
ENSG00000286277	ENSG00000286277	ENSG00000286277_lncRNA	ENSG00000286277_lncRNA
ENSG00000286278	ENSG00000286278	ENSG00000286278_lncRNA	ENSG00000286278_lncRNA
ENSG00000286279	ENSG00000286279	ENSG00000286279_lncRNA	ENSG00000286279_lncRNA
ENSG00000286280	ENSG00000286280	ENSG00000286280_lncRNA	ENSG00000286280_lncRNA
ENSG00000286281	ENSG00000286281	ENSG00000286281_lncRNA	ENSG00000286281_lncRNA
ENSG00000286282	ENSG00000286282	ENSG00000286282_lncRNA	ENSG00000286282_lncRNA
ENSG00000286283	ENSG00000286283	ENSG00000286283_lncRNA	ENSG00000286283_lncRNA
ENSG00000286284	ENSG00000286284	ENSG00000286284_lncRNA	ENSG00000286284_lncRNA
ENSG00000286285	ENSG00000286285	ENSG00000286285_lncRNA	ENSG00000286285_lncRNA
ENSG00000286286	ENSG00000286286	ENSG00000286286_lncRNA	ENSG00000286286_lncRNA
ENSG00000286288	ENSG00000286288	LOC100289473	LOC100289473
ENSG00000286289	ENSG00000286289	LOC107984270	LOC107984270
ENSG00000286290	ENSG00000286290	ENSG00000286290_lncRNA	ENSG00000286290_lncRNA
ENSG00000286291	ENSG00000286291	ENSG00000286291_lncRNA	ENSG00000286291_lncRNA
ENSG00000286292	ENSG00000286292	NA	ENSG00000286292
ENSG00000286293	ENSG00000286293	NA	ENSG00000286293
ENSG00000286294	ENSG00000286294	ENSG00000286294_lncRNA	ENSG00000286294_lncRNA
ENSG00000286295	ENSG00000286295	ENSG00000286295_lncRNA	ENSG00000286295_lncRNA
ENSG00000286296	ENSG00000286296	LINC03101	LINC03101
ENSG00000286297	ENSG00000286297	LOC124900669	LOC124900669
ENSG00000286299	ENSG00000286299	ENSG00000286299_lncRNA	ENSG00000286299_lncRNA
ENSG00000286300	ENSG00000286300	ENSG00000286300_lncRNA	ENSG00000286300_lncRNA
ENSG00000286302	ENSG00000286302	ENSG00000286302_lncRNA	ENSG00000286302_lncRNA
ENSG00000286303	ENSG00000286303	ENSG00000286303_lncRNA	ENSG00000286303_lncRNA
ENSG00000286305	ENSG00000286305	ENSG00000286305_lncRNA	ENSG00000286305_lncRNA
ENSG00000286306	ENSG00000286306	ENSG00000286306_lncRNA	ENSG00000286306_lncRNA
ENSG00000286307	ENSG00000286307	ENSG00000286307_lncRNA	ENSG00000286307_lncRNA
ENSG00000286308	ENSG00000286308	ENSG00000286308_lncRNA	ENSG00000286308_lncRNA
ENSG00000286309	ENSG00000286309	ENSG00000286309_lncRNA	ENSG00000286309_lncRNA
ENSG00000286310	ENSG00000286310	ENSG00000286310_lncRNA	ENSG00000286310_lncRNA
ENSG00000286311	ENSG00000286311	ENSG00000286311_lncRNA	ENSG00000286311_lncRNA
ENSG00000286312	ENSG00000286312	ENSG00000286312_lncRNA	ENSG00000286312_lncRNA
ENSG00000286313	ENSG00000286313	LOC101928373	LOC101928373
ENSG00000286314	ENSG00000286314	ENSG00000286314_lncRNA	ENSG00000286314_lncRNA
ENSG00000286315	ENSG00000286315	LOC124901628	LOC124901628
ENSG00000286316	ENSG00000286316	ENSG00000286316_lncRNA	ENSG00000286316_lncRNA
ENSG00000286318	ENSG00000286318	ENSG00000286318_lncRNA	ENSG00000286318_lncRNA
ENSG00000286319	ENSG00000286319	ENSG00000286319_lncRNA	ENSG00000286319_lncRNA
ENSG00000286320	ENSG00000286320	ENSG00000286320_lncRNA	ENSG00000286320_lncRNA
ENSG00000286321	ENSG00000286321	ENSG00000286321_lncRNA	ENSG00000286321_lncRNA
ENSG00000286322	ENSG00000286322	LOC105376020	LOC105376020
ENSG00000286324	ENSG00000286324	ENSG00000286324_lncRNA	ENSG00000286324_lncRNA
ENSG00000286325	ENSG00000286325	ENSG00000286325_lncRNA	ENSG00000286325_lncRNA
ENSG00000286326	ENSG00000286326	ENSG00000286326_lncRNA	ENSG00000286326_lncRNA
ENSG00000286327	ENSG00000286327	ENSG00000286327_lncRNA	ENSG00000286327_lncRNA
ENSG00000286328	ENSG00000286328	ENSG00000286328_lncRNA	ENSG00000286328_lncRNA
ENSG00000286329	ENSG00000286329	NA	ENSG00000286329
ENSG00000286330	ENSG00000286330	NA	ENSG00000286330
ENSG00000286331	ENSG00000286331	ENSG00000286331_lncRNA	ENSG00000286331_lncRNA
ENSG00000286332	ENSG00000286332	ENSG00000286332_lncRNA	ENSG00000286332_lncRNA
ENSG00000286333	ENSG00000286333	ENSG00000286333_lncRNA	ENSG00000286333_lncRNA
ENSG00000286334	ENSG00000286334	ENSG00000286334_lncRNA	ENSG00000286334_lncRNA
ENSG00000286335	ENSG00000286335	ENSG00000286335_lncRNA	ENSG00000286335_lncRNA
ENSG00000286337	ENSG00000286337	ENSG00000286337_lncRNA	ENSG00000286337_lncRNA
ENSG00000286338	ENSG00000286338	LOC105379104	LOC105379104
ENSG00000286339	ENSG00000286339	LOC107986524	LOC107986524
ENSG00000286340	ENSG00000286340	ENSG00000286340_lncRNA	ENSG00000286340_lncRNA
ENSG00000286341	ENSG00000286341	ENSG00000286341_lncRNA	ENSG00000286341_lncRNA
ENSG00000286342	ENSG00000286342	ENSG00000286342_lncRNA	ENSG00000286342_lncRNA
ENSG00000286343	ENSG00000286343	ENSG00000286343_lncRNA	ENSG00000286343_lncRNA
ENSG00000286344	ENSG00000286344	LINC02641	LINC02641.1
ENSG00000286345	ENSG00000286345	ENSG00000286345_lncRNA	ENSG00000286345_lncRNA
ENSG00000286346	ENSG00000286346	LOC124901902	LOC124901902
ENSG00000286347	ENSG00000286347	ENSG00000286347_lncRNA	ENSG00000286347_lncRNA
ENSG00000286348	ENSG00000286348	ENSG00000286348_lncRNA	ENSG00000286348_lncRNA
ENSG00000286349	ENSG00000286349	ENSG00000286349_lncRNA	ENSG00000286349_lncRNA
ENSG00000286350	ENSG00000286350	ENSG00000286350_lncRNA	ENSG00000286350_lncRNA
ENSG00000286351	ENSG00000286351	NA	ENSG00000286351
ENSG00000286352	ENSG00000286352	LOC105376975	LOC105376975
ENSG00000286353	ENSG00000286353	ENSG00000286353_lncRNA	ENSG00000286353_lncRNA
ENSG00000286354	ENSG00000286354	ENSG00000286354_lncRNA	ENSG00000286354_lncRNA
ENSG00000286355	ENSG00000286355	ENSG00000286355_lncRNA	ENSG00000286355_lncRNA
ENSG00000286356	ENSG00000286356	LOC124903903	LOC124903903
ENSG00000286357	ENSG00000286357	ENSG00000286357_lncRNA	ENSG00000286357_lncRNA
ENSG00000286358	ENSG00000286358	ENSG00000286358_lncRNA	ENSG00000286358_lncRNA
ENSG00000286359	ENSG00000286359	LOC124902473	LOC124902473
ENSG00000286360	ENSG00000286360	ENSG00000286360_lncRNA	ENSG00000286360_lncRNA
ENSG00000286361	ENSG00000286361	ENSG00000286361_lncRNA	ENSG00000286361_lncRNA
ENSG00000286362	ENSG00000286362	NA	ENSG00000286362
ENSG00000286363	ENSG00000286363	ENSG00000286363_lncRNA	ENSG00000286363_lncRNA
ENSG00000286364	ENSG00000286364	ENSG00000286364_lncRNA	ENSG00000286364_lncRNA
ENSG00000286365	ENSG00000286365	ENSG00000286365_lncRNA	ENSG00000286365_lncRNA
ENSG00000286366	ENSG00000286366	LOC107985694	LOC107985694
ENSG00000286367	ENSG00000286367	ENSG00000286367_lncRNA	ENSG00000286367_lncRNA
ENSG00000286368	ENSG00000286368	ENSG00000286368_lncRNA	ENSG00000286368_lncRNA
ENSG00000286369	ENSG00000286369	LOC105369363	LOC105369363
ENSG00000286370	ENSG00000286370	ENSG00000286370_lncRNA	ENSG00000286370_lncRNA
ENSG00000286371	ENSG00000286371	ENSG00000286371_lncRNA	ENSG00000286371_lncRNA
ENSG00000286372	ENSG00000286372	ENSG00000286372_lncRNA	ENSG00000286372_lncRNA
ENSG00000286373	ENSG00000286373	ENSG00000286373_lncRNA	ENSG00000286373_lncRNA
ENSG00000286374	ENSG00000286374	NA	ENSG00000286374
ENSG00000286375	ENSG00000286375	ENSG00000286375_lncRNA	ENSG00000286375_lncRNA
ENSG00000286376	ENSG00000286376	ENSG00000286376_lncRNA	ENSG00000286376_lncRNA
ENSG00000286377	ENSG00000286377	LOC124900945	LOC124900945
ENSG00000286378	ENSG00000286378	ENSG00000286378_lncRNA	ENSG00000286378_lncRNA
ENSG00000286379	ENSG00000286379	ENSG00000286379_lncRNA	ENSG00000286379_lncRNA
ENSG00000286380	ENSG00000286380	LOC105375501	LOC105375501
ENSG00000286381	ENSG00000286381	NHIP	NHIP
ENSG00000286383	ENSG00000286383	LOC105371689	LOC105371689
ENSG00000286384	ENSG00000286384	ENSG00000286384_lncRNA	ENSG00000286384_lncRNA
ENSG00000286385	ENSG00000286385	ENSG00000286385_lncRNA	ENSG00000286385_lncRNA
ENSG00000286386	ENSG00000286386	ENSG00000286386_lncRNA	ENSG00000286386_lncRNA
ENSG00000286387	ENSG00000286387	ENSG00000286387_lncRNA	ENSG00000286387_lncRNA
ENSG00000286388	ENSG00000286388	ENSG00000286388_lncRNA	ENSG00000286388_lncRNA
ENSG00000286389	ENSG00000286389	LOC105373289	LOC105373289
ENSG00000286390	ENSG00000286390	ENSG00000286390_lncRNA	ENSG00000286390_lncRNA
ENSG00000286391	ENSG00000286391	LOC107985206	LOC107985206
ENSG00000286393	ENSG00000286393	ENSG00000286393_lncRNA	ENSG00000286393_lncRNA
ENSG00000286394	ENSG00000286394	ENSG00000286394_lncRNA	ENSG00000286394_lncRNA
ENSG00000286395	ENSG00000286395	ENSG00000286395_lncRNA	ENSG00000286395_lncRNA
ENSG00000286396	ENSG00000286396	ENSG00000286396_unprocessed_pseudogene	ENSG00000286396_unprocessed_pseudogene
ENSG00000286397	ENSG00000286397	NA	ENSG00000286397
ENSG00000286398	ENSG00000286398	ENSG00000286398_lncRNA	ENSG00000286398_lncRNA
ENSG00000286399	ENSG00000286399	ENSG00000286399_lncRNA	ENSG00000286399_lncRNA
ENSG00000286400	ENSG00000286400	ENSG00000286400_lncRNA	ENSG00000286400_lncRNA
ENSG00000286401	ENSG00000286401	ENSG00000286401_lncRNA	ENSG00000286401_lncRNA
ENSG00000286402	ENSG00000286402	ENSG00000286402_lncRNA	ENSG00000286402_lncRNA
ENSG00000286403	ENSG00000286403	ENSG00000286403_lncRNA	ENSG00000286403_lncRNA
ENSG00000286404	ENSG00000286404	ENSG00000286404_lncRNA	ENSG00000286404_lncRNA
ENSG00000286405	ENSG00000286405	ENSG00000286405_lncRNA	ENSG00000286405_lncRNA
ENSG00000286406	ENSG00000286406	ENSG00000286406_transcribed_unprocessed_pseudogene	ENSG00000286406_transcribed_unprocessed_pseudogene
ENSG00000286407	ENSG00000286407	ENSG00000286407_lncRNA	ENSG00000286407_lncRNA
ENSG00000286408	ENSG00000286408	ENSG00000286408_lncRNA	ENSG00000286408_lncRNA
ENSG00000286409	ENSG00000286409	ENSG00000286409_lncRNA	ENSG00000286409_lncRNA
ENSG00000286410	ENSG00000286410	ENSG00000286410_lncRNA	ENSG00000286410_lncRNA
ENSG00000286411	ENSG00000286411	ENSG00000286411_lncRNA	ENSG00000286411_lncRNA
ENSG00000286412	ENSG00000286412	ENSG00000286412_lncRNA	ENSG00000286412_lncRNA
ENSG00000286413	ENSG00000286413	ENSG00000286413_lncRNA	ENSG00000286413_lncRNA
ENSG00000286414	ENSG00000286414	ENSG00000286414_lncRNA	ENSG00000286414_lncRNA
ENSG00000286415	ENSG00000286415	ENSG00000286415_lncRNA	ENSG00000286415_lncRNA
ENSG00000286416	ENSG00000286416	ENSG00000286416_lncRNA	ENSG00000286416_lncRNA
ENSG00000286417	ENSG00000286417	ENSG00000286417_lncRNA	ENSG00000286417_lncRNA
ENSG00000286418	ENSG00000286418	ENSG00000286418_lncRNA	ENSG00000286418_lncRNA
ENSG00000286419	ENSG00000286419	ENSG00000286419_lncRNA	ENSG00000286419_lncRNA
ENSG00000286420	ENSG00000286420	NA	ENSG00000286420
ENSG00000286421	ENSG00000286421	LOC105372937	LOC105372937
ENSG00000286422	ENSG00000286422	ENSG00000286422_lncRNA	ENSG00000286422_lncRNA
ENSG00000286423	ENSG00000286423	ENSG00000286423_lncRNA	ENSG00000286423_lncRNA
ENSG00000286424	ENSG00000286424	ENSG00000286424_lncRNA	ENSG00000286424_lncRNA
ENSG00000286425	ENSG00000286425	ENSG00000286425_lncRNA	ENSG00000286425_lncRNA
ENSG00000286426	ENSG00000286426	LOC105372042	LOC105372042
ENSG00000286427	ENSG00000286427	ENSG00000286427_lncRNA	ENSG00000286427_lncRNA
ENSG00000286428	ENSG00000286428	ENSG00000286428_lncRNA	ENSG00000286428_lncRNA
ENSG00000286429	ENSG00000286429	ENSG00000286429_lncRNA	ENSG00000286429_lncRNA
ENSG00000286430	ENSG00000286430	ENSG00000286430_lncRNA	ENSG00000286430_lncRNA
ENSG00000286431	ENSG00000286431	ENSG00000286431_lncRNA	ENSG00000286431_lncRNA
ENSG00000286432	ENSG00000286432	ENSG00000286432_lncRNA	ENSG00000286432_lncRNA
ENSG00000286433	ENSG00000286433	ENSG00000286433_lncRNA	ENSG00000286433_lncRNA
ENSG00000286435	ENSG00000286435	ENSG00000286435_lncRNA	ENSG00000286435_lncRNA
ENSG00000286437	ENSG00000286437	ENSG00000286437_lncRNA	ENSG00000286437_lncRNA
ENSG00000286438	ENSG00000286438	ENSG00000286438_lncRNA	ENSG00000286438_lncRNA
ENSG00000286439	ENSG00000286439	NA	ENSG00000286439
ENSG00000286440	ENSG00000286440	ENSG00000286440_lncRNA	ENSG00000286440_lncRNA
ENSG00000286441	ENSG00000286441	LOC107986376	LOC107986376
ENSG00000286442	ENSG00000286442	ENSG00000286442_lncRNA	ENSG00000286442_lncRNA
ENSG00000286443	ENSG00000286443	ENSG00000286443_lncRNA	ENSG00000286443_lncRNA
ENSG00000286444	ENSG00000286444	ENSG00000286444_lncRNA	ENSG00000286444_lncRNA
ENSG00000286445	ENSG00000286445	ENSG00000286445_lncRNA	ENSG00000286445_lncRNA
ENSG00000286446	ENSG00000286446	ENSG00000286446_lncRNA	ENSG00000286446_lncRNA
ENSG00000286447	ENSG00000286447	LOC124909397	LOC124909397
ENSG00000286448	ENSG00000286448	ENSG00000286448_lncRNA	ENSG00000286448_lncRNA
ENSG00000286449	ENSG00000286449	ENSG00000286449_lncRNA	ENSG00000286449_lncRNA
ENSG00000286450	ENSG00000286450	ENSG00000286450_lncRNA	ENSG00000286450_lncRNA
ENSG00000286451	ENSG00000286451	ENSG00000286451_lncRNA	ENSG00000286451_lncRNA
ENSG00000286452	ENSG00000286452	ENSG00000286452_lncRNA	ENSG00000286452_lncRNA
ENSG00000286453	ENSG00000286453	ENSG00000286453_lncRNA	ENSG00000286453_lncRNA
ENSG00000286454	ENSG00000286454	ENSG00000286454_lncRNA	ENSG00000286454_lncRNA
ENSG00000286455	ENSG00000286455	ENSG00000286455_lncRNA	ENSG00000286455_lncRNA
ENSG00000286456	ENSG00000286456	ENSG00000286456_lncRNA	ENSG00000286456_lncRNA
ENSG00000286457	ENSG00000286457	ENSG00000286457_lncRNA	ENSG00000286457_lncRNA
ENSG00000286458	ENSG00000286458	ENSG00000286458_lncRNA	ENSG00000286458_lncRNA
ENSG00000286459	ENSG00000286459	ENSG00000286459_lncRNA	ENSG00000286459_lncRNA
ENSG00000286460	ENSG00000286460	ENSG00000286460_lncRNA	ENSG00000286460_lncRNA
ENSG00000286462	ENSG00000286462	NA	ENSG00000286462
ENSG00000286463	ENSG00000286463	ENSG00000286463_lncRNA	ENSG00000286463_lncRNA
ENSG00000286465	ENSG00000286465	ENSG00000286465_lncRNA	ENSG00000286465_lncRNA
ENSG00000286466	ENSG00000286466	NA	ENSG00000286466
ENSG00000286467	ENSG00000286467	ENSG00000286467_lncRNA	ENSG00000286467_lncRNA
ENSG00000286468	ENSG00000286468	ENSG00000286468_lncRNA	ENSG00000286468_lncRNA
ENSG00000286470	ENSG00000286470	ENSG00000286470_lncRNA	ENSG00000286470_lncRNA
ENSG00000286471	ENSG00000286471	LOC105375840	LOC105375840
ENSG00000286472	ENSG00000286472	NA	ENSG00000286472
ENSG00000286473	ENSG00000286473	ENSG00000286473_lncRNA	ENSG00000286473_lncRNA
ENSG00000286474	ENSG00000286474	ENSG00000286474_lncRNA	ENSG00000286474_lncRNA
ENSG00000286475	ENSG00000286475	NA	ENSG00000286475
ENSG00000286476	ENSG00000286476	ENSG00000286476_lncRNA	ENSG00000286476_lncRNA
ENSG00000286478	ENSG00000286478	ENSG00000286478_lncRNA	ENSG00000286478_lncRNA
ENSG00000286479	ENSG00000286479	ENSG00000286479_lncRNA	ENSG00000286479_lncRNA
ENSG00000286480	ENSG00000286480	ENSG00000286480_lncRNA	ENSG00000286480_lncRNA
ENSG00000286481	ENSG00000286481	ENSG00000286481_lncRNA	ENSG00000286481_lncRNA
ENSG00000286482	ENSG00000286482	ENSG00000286482_lncRNA	ENSG00000286482_lncRNA
ENSG00000286483	ENSG00000286483	ENSG00000286483_lncRNA	ENSG00000286483_lncRNA
ENSG00000286485	ENSG00000286485	ENSG00000286485_lncRNA	ENSG00000286485_lncRNA
ENSG00000286486	ENSG00000286486	ENSG00000286486_lncRNA	ENSG00000286486_lncRNA
ENSG00000286487	ENSG00000286487	LOC107986782	LOC107986782
ENSG00000286488	ENSG00000286488	ENSG00000286488_lncRNA	ENSG00000286488_lncRNA
ENSG00000286489	ENSG00000286489	ENSG00000286489_lncRNA	ENSG00000286489_lncRNA
ENSG00000286490	ENSG00000286490	ENSG00000286490_lncRNA	ENSG00000286490_lncRNA
ENSG00000286491	ENSG00000286491	LOC105373044	LOC105373044
ENSG00000286492	ENSG00000286492	ENSG00000286492_lncRNA	ENSG00000286492_lncRNA
ENSG00000286493	ENSG00000286493	ENSG00000286493_lncRNA	ENSG00000286493_lncRNA
ENSG00000286494	ENSG00000286494	NA	ENSG00000286494
ENSG00000286495	ENSG00000286495	ENSG00000286495_lncRNA	ENSG00000286495_lncRNA
ENSG00000286496	ENSG00000286496	LOC124904601	LOC124904601
ENSG00000286497	ENSG00000286497	ENSG00000286497_lncRNA	ENSG00000286497_lncRNA
ENSG00000286498	ENSG00000286498	LOC124901457	LOC124901457
ENSG00000286499	ENSG00000286499	NA	ENSG00000286499
ENSG00000286500	ENSG00000286500	ENSG00000286500_lncRNA	ENSG00000286500_lncRNA
ENSG00000286501	ENSG00000286501	NA	ENSG00000286501
ENSG00000286502	ENSG00000286502	LOC124902301	LOC124902301
ENSG00000286503	ENSG00000286503	ENSG00000286503_lncRNA	ENSG00000286503_lncRNA
ENSG00000286504	ENSG00000286504	NA	ENSG00000286504
ENSG00000286505	ENSG00000286505	ENSG00000286505_lncRNA	ENSG00000286505_lncRNA
ENSG00000286506	ENSG00000286506	ENSG00000286506_transcribed_unprocessed_pseudogene	ENSG00000286506_transcribed_unprocessed_pseudogene
ENSG00000286507	ENSG00000286507	ENSG00000286507_lncRNA	ENSG00000286507_lncRNA
ENSG00000286508	ENSG00000286508	ENSG00000286508_lncRNA	ENSG00000286508_lncRNA
ENSG00000286509	ENSG00000286509	ENSG00000286509_lncRNA	ENSG00000286509_lncRNA
ENSG00000286510	ENSG00000286510	ENSG00000286510_lncRNA	ENSG00000286510_lncRNA
ENSG00000286511	ENSG00000286511	NA	ENSG00000286511
ENSG00000286512	ENSG00000286512	ENSG00000286512_lncRNA	ENSG00000286512_lncRNA
ENSG00000286513	ENSG00000286513	ENSG00000286513_lncRNA	ENSG00000286513_lncRNA
ENSG00000286514	ENSG00000286514	LOC105376419	LOC105376419
ENSG00000286515	ENSG00000286515	ENSG00000286515_lncRNA	ENSG00000286515_lncRNA
ENSG00000286517	ENSG00000286517	ENSG00000286517_lncRNA	ENSG00000286517_lncRNA
ENSG00000286518	ENSG00000286518	ENSG00000286518_lncRNA	ENSG00000286518_lncRNA
ENSG00000286519	ENSG00000286519	NA	ENSG00000286519
ENSG00000286520	ENSG00000286520	ENSG00000286520_lncRNA	ENSG00000286520_lncRNA
ENSG00000286521	ENSG00000286521	LOC105376556	LOC105376556
ENSG00000286522	ENSG00000286522	H3C2	H3C2
ENSG00000286523	ENSG00000286523	ENSG00000286523_lncRNA	ENSG00000286523_lncRNA
ENSG00000286524	ENSG00000286524	ENSG00000286524_lncRNA	ENSG00000286524_lncRNA
ENSG00000286525	ENSG00000286525	ENSG00000286525_lncRNA	ENSG00000286525_lncRNA
ENSG00000286527	ENSG00000286527	ENSG00000286527_lncRNA	ENSG00000286527_lncRNA
ENSG00000286528	ENSG00000286528	ENSG00000286528_lncRNA	ENSG00000286528_lncRNA
ENSG00000286529	ENSG00000286529	ENSG00000286529_lncRNA	ENSG00000286529_lncRNA
ENSG00000286530	ENSG00000286530	ENSG00000286530_lncRNA	ENSG00000286530_lncRNA
ENSG00000286531	ENSG00000286531	ENSG00000286531_lncRNA	ENSG00000286531_lncRNA
ENSG00000286532	ENSG00000286532	PARTICL	PARTICL
ENSG00000286533	ENSG00000286533	ENSG00000286533_lncRNA	ENSG00000286533_lncRNA
ENSG00000286534	ENSG00000286534	NA	ENSG00000286534
ENSG00000286535	ENSG00000286535	LOC124902026	LOC124902026
ENSG00000286536	ENSG00000286536	ENSG00000286536_lncRNA	ENSG00000286536_lncRNA
ENSG00000286538	ENSG00000286538	ENSG00000286538_lncRNA	ENSG00000286538_lncRNA
ENSG00000286539	ENSG00000286539	ENSG00000286539_lncRNA	ENSG00000286539_lncRNA
ENSG00000286540	ENSG00000286540	ENSG00000286540_lncRNA	ENSG00000286540_lncRNA
ENSG00000286541	ENSG00000286541	ENSG00000286541_lncRNA	ENSG00000286541_lncRNA
ENSG00000286542	ENSG00000286542	NA	ENSG00000286542
ENSG00000286543	ENSG00000286543	LOC124900957	LOC124900957
ENSG00000286544	ENSG00000286544	ENSG00000286544_lncRNA	ENSG00000286544_lncRNA
ENSG00000286545	ENSG00000286545	ENSG00000286545_lncRNA	ENSG00000286545_lncRNA
ENSG00000286546	ENSG00000286546	LOC613266	LOC613266
ENSG00000286547	ENSG00000286547	ENSG00000286547_lncRNA	ENSG00000286547_lncRNA
ENSG00000286548	ENSG00000286548	ENSG00000286548_lncRNA	ENSG00000286548_lncRNA
ENSG00000286549	ENSG00000286549	ENSG00000286549_lncRNA	ENSG00000286549_lncRNA
ENSG00000286550	ENSG00000286550	ENSG00000286550_lncRNA	ENSG00000286550_lncRNA
ENSG00000286551	ENSG00000286551	ENSG00000286551_lncRNA	ENSG00000286551_lncRNA
ENSG00000286552	ENSG00000286552	ENSG00000286552_lncRNA	ENSG00000286552_lncRNA
ENSG00000286553	ENSG00000286553	ENSG00000286553_lncRNA	ENSG00000286553_lncRNA
ENSG00000286554	ENSG00000286554	ENSG00000286554_lncRNA	ENSG00000286554_lncRNA
ENSG00000286555	ENSG00000286555	ENSG00000286555_lncRNA	ENSG00000286555_lncRNA
ENSG00000286556	ENSG00000286556	ENSG00000286556_lncRNA	ENSG00000286556_lncRNA
ENSG00000286557	ENSG00000286557	LOC105373742	LOC105373742
ENSG00000286558	ENSG00000286558	ENSG00000286558_lncRNA	ENSG00000286558_lncRNA
ENSG00000286559	ENSG00000286559	LOC101927857	LOC101927857
ENSG00000286561	ENSG00000286561	ENSG00000286561_lncRNA	ENSG00000286561_lncRNA
ENSG00000286562	ENSG00000286562	ENSG00000286562_lncRNA	ENSG00000286562_lncRNA
ENSG00000286563	ENSG00000286563	ENSG00000286563_lncRNA	ENSG00000286563_lncRNA
ENSG00000286564	ENSG00000286564	NA	ENSG00000286564
ENSG00000286565	ENSG00000286565	ENSG00000286565_lncRNA	ENSG00000286565_lncRNA
ENSG00000286566	ENSG00000286566	ENSG00000286566_lncRNA	ENSG00000286566_lncRNA
ENSG00000286567	ENSG00000286567	ENSG00000286567_lncRNA	ENSG00000286567_lncRNA
ENSG00000286568	ENSG00000286568	ENSG00000286568_lncRNA	ENSG00000286568_lncRNA
